year,"last_name, first_name",avg_speed,pitch_type,pitch_type_name,pitcher_break_z_induced,pitcher_break_x
2022,"Wheeler, Zack",95.9,FF,4-Seam Fastball,16.2,9.2
2022,"Taillon, Jameson",94.1,FF,4-Seam Fastball,17.7,5.8
2022,"Gray, Josiah",94.4,FF,4-Seam Fastball,17.9,10
2022,"Wainwright, Adam",72.8,CU,Curveball,-14.9,16.1
2022,"Gausman, Kevin",85.2,FS,Split-Finger,4.9,15
2022,"Bieber, Shane",91.3,FF,4-Seam Fastball,17.6,8.5
2022,"Bumgarner, Madison",87.4,FC,Cutter,8.1,2.9
2022,"Webb, Logan",82.5,ST,Sweeper,0.7,10.2
2022,"Scherzer, Max",94,FF,4-Seam Fastball,16.2,11.1
2022,"Ohtani, Shohei",85.3,ST,Sweeper,5,14
2022,"Kuhl, Chad",92.8,SI,Sinker,9.9,14.4
2022,"Quintana, Jose",91.2,FF,4-Seam Fastball,15.2,2.4
2022,"Morton, Charlie",94.9,FF,4-Seam Fastball,12.5,10.6
2022,"Woodruff, Brandon",96.3,FF,4-Seam Fastball,17.5,6
2022,"Webb, Logan",91.8,SI,Sinker,-2.2,14.8
2022,"Fedde, Erick",92.6,SI,Sinker,9.8,8.8
2022,"Bassitt, Chris",92.8,SI,Sinker,9.4,16.1
2022,"Anderson, Ian",94,FF,4-Seam Fastball,16.7,5.9
2022,"Lyles, Jordan",91.8,FF,4-Seam Fastball,17.1,5.9
2022,"Kirby, George",95.3,FF,4-Seam Fastball,14.9,8.8
2022,"Montgomery, Jordan",93,SI,Sinker,9.9,16.8
2022,"Detmers, Reid",93.2,FF,4-Seam Fastball,17,10.1
2022,"Irvin, Cole",90.7,FF,4-Seam Fastball,16.2,9.9
2022,"Kelly, Merrill",92.6,FF,4-Seam Fastball,15.3,7.8
2022,"Darvish, Yu",86,SL,Slider,-0.2,5.7
2022,"Webb, Logan",86.4,CH,Changeup,-5.6,7.1
2022,"Plesac, Zach",91.9,FF,4-Seam Fastball,18.7,7.5
2022,"Kikuchi, Yusei",94.9,FF,4-Seam Fastball,17,11.5
2022,"Rodón, Carlos",85.4,SL,Slider,-1.1,8.1
2022,"Pallante, Andre",95.2,FF,4-Seam Fastball,9,3.5
2022,"Gonzales, Marco",88.5,FF,4-Seam Fastball,14.9,12
2022,"Wright, Kyle",84.7,CU,Curveball,-8.6,9
2022,"Junis, Jakob",83.1,SL,Slider,0.8,13.3
2022,"Lynn, Lance",93,FF,4-Seam Fastball,13.3,3.7
2022,"Singer, Brady",85.5,SL,Slider,0.5,3.6
2022,"Greene, Hunter",88.1,SL,Slider,3.2,4.6
2022,"Espino, Paolo",88.5,FF,4-Seam Fastball,19,2.8
2022,"Ashcraft, Graham",97.3,FC,Cutter,9.5,0.5
2022,"Alcantara, Sandy",91.8,CH,Changeup,3.7,16.8
2022,"Fried, Max",94,FF,4-Seam Fastball,12.3,1.5
2022,"Bradish, Kyle",94.6,FF,4-Seam Fastball,16.1,1.3
2022,"Stroman, Marcus",92,SI,Sinker,3.2,9
2022,"Heasley, Jonathan",93.3,FF,4-Seam Fastball,18.9,8.4
2022,"Márquez, Germán",95.6,FF,4-Seam Fastball,13.3,9.2
2022,"McClanahan, Shane",96.7,FF,4-Seam Fastball,17.7,10.8
2022,"Houser, Adrian",93.7,SI,Sinker,8.5,16.2
2022,"Bundy, Dylan",89,FF,4-Seam Fastball,19.4,4.6
2022,"Wainwright, Adam",88.6,SI,Sinker,12.1,13
2022,"Thompson, Keegan",93.6,FF,4-Seam Fastball,17.3,4.4
2022,"Urías, Julio",80.9,SV,Slurve,-0.8,16.3
2022,"Flexen, Chris",91.7,FF,4-Seam Fastball,19,2.3
2022,"Kuhl, Chad",86.5,SL,Slider,1.8,3
2022,"Bumgarner, Madison",91.2,FF,4-Seam Fastball,15.5,7.8
2022,"Springs, Jeffrey",91.4,FF,4-Seam Fastball,17.7,11.4
2022,"Greinke, Zack",89.2,FF,4-Seam Fastball,15.9,2.1
2022,"Davies, Zach",89.5,SI,Sinker,11.6,15.4
2022,"Gonzales, Marco",79.4,CH,Changeup,7,17.3
2022,"Keller, Mitch",95.6,FF,4-Seam Fastball,14.9,7.3
2022,"Hearn, Taylor",94.8,FF,4-Seam Fastball,16.8,7.8
2022,"Mikolas, Miles",93.5,FF,4-Seam Fastball,15,4.9
2022,"Carrasco, Carlos",93.2,FF,4-Seam Fastball,14.1,7.6
2022,"Ureña, José",95.6,SI,Sinker,7.3,14.5
2022,"Valdez, Framber",79.2,CU,Curveball,-16.1,11.7
2022,"Bieber, Shane",85,SL,Slider,2.4,2.8
2022,"Berríos, José",82.9,SV,Slurve,-4.2,15.8
2022,"Kluber, Corey",86.3,FC,Cutter,8.5,2.9
2022,"Gomber, Austin",91,FF,4-Seam Fastball,17.3,6.3
2022,"Pivetta, Nick",77.2,CU,Curveball,-18.5,7.9
2022,"Finnegan, Kyle",97,FF,4-Seam Fastball,15.3,11.6
2022,"Burke, Brock",95,FF,4-Seam Fastball,16.5,10.2
2022,"Alcantara, Sandy",98,FF,4-Seam Fastball,13.8,12.1
2022,"Castillo, Luis",97.1,FF,4-Seam Fastball,13.6,11.4
2022,"Keller, Brad",86.9,SL,Slider,-2.4,5.6
2022,"Pérez, Martín",84.4,CH,Changeup,8.9,14.2
2022,"Anderson, Tyler",79,CH,Changeup,9,13.3
2022,"Senzatela, Antonio",94.3,FF,4-Seam Fastball,10.9,3.3
2022,"Hudson, Dakota",91.9,SI,Sinker,5.9,12.5
2022,"Nola, Aaron",78.6,CU,Curveball,-10.8,14.4
2022,"Wood, Alex",84.5,SL,Slider,-2.6,3.1
2022,"Keller, Brad",94.5,FF,4-Seam Fastball,13,2.4
2022,"Alcantara, Sandy",97.8,SI,Sinker,7.4,17.7
2022,"Mikolas, Miles",87.7,SL,Slider,4.3,3.9
2022,"Rasmussen, Drew",95.5,FF,4-Seam Fastball,16.6,2.3
2022,"Manoah, Alek",81.5,SL,Slider,0.5,14.5
2022,"Archer, Chris",88.7,SL,Slider,4,5.2
2022,"Severino, Luis",96.3,FF,4-Seam Fastball,17.4,7.7
2022,"Scott, Tanner",89.2,SL,Slider,-0.8,5.2
2022,"Gonsolin, Tony",93.1,FF,4-Seam Fastball,17.4,8.5
2022,"Kershaw, Clayton",86.6,SL,Slider,6.6,5.4
2022,"Holmes, Clay",97,SI,Sinker,5.3,16.8
2022,"Wainwright, Adam",84.3,FC,Cutter,6.1,6.3
2022,"Berríos, José",94,FF,4-Seam Fastball,14.5,10.7
2022,"Corbin, Patrick",81.7,SL,Slider,1.4,2.9
2022,"Contreras, Roansy",95.6,FF,4-Seam Fastball,17.7,7.4
2022,"Heaney, Andrew",93,FF,4-Seam Fastball,14.4,14.8
2022,"Gibson, Kyle",91.7,SI,Sinker,7.1,14.5
2022,"Manoah, Alek",93.3,SI,Sinker,10.5,14.7
2022,"Gore, MacKenzie",94.7,FF,4-Seam Fastball,17.6,5.2
2022,"Adon, Joan",95,FF,4-Seam Fastball,15.1,10.5
2022,"Davies, Zach",79.7,CH,Changeup,8.6,14
2022,"White, Mitch",93.7,FF,4-Seam Fastball,16.1,3.9
2022,"Darvish, Yu",95,FF,4-Seam Fastball,17,7.3
2022,"Poche, Colin",93.2,FF,4-Seam Fastball,21,0.9
2022,"Gray, Josiah",85.8,SL,Slider,5.4,1.6
2022,"Springs, Jeffrey",81.1,CH,Changeup,7.6,13.7
2022,"Williams, Trevor",91.2,FF,4-Seam Fastball,12.9,7
2022,"Peralta, Freddy",92.6,FF,4-Seam Fastball,16.1,8.8
2022,"Walker, Taijuan",93.7,FF,4-Seam Fastball,17.5,10.2
2022,"Smyly, Drew",78.7,CU,Curveball,-0.1,2.6
2022,"Cole, Gerrit",88.7,SL,Slider,0.5,5
2022,"Kimbrel, Craig",95.8,FF,4-Seam Fastball,14.5,10.4
2022,"Verlander, Justin",87.4,SL,Slider,4.8,4
2022,"Brubaker, JT",86.7,SL,Slider,2,0.9
2022,"Kershaw, Clayton",90.7,FF,4-Seam Fastball,18.6,0.5
2022,"Cortes, Nestor",86.9,FC,Cutter,8.6,4.7
2022,"Gray, Jon",84.9,ST,Sweeper,5.5,10.2
2022,"Garcia, Luis",85.3,FC,Cutter,5.3,5.1
2022,"Gilbert, Logan",86.9,SL,Slider,4.4,6.1
2022,"Hill, Rich",71.8,CU,Curveball,-13.4,17.8
2022,"Rasmussen, Drew",90.3,FC,Cutter,4.3,1.4
2022,"Voth, Austin",93.5,FF,4-Seam Fastball,17.6,7.2
2022,"Pérez, Martín",89.9,FC,Cutter,12.2,1.1
2022,"Shaw, Bryan",92.9,FC,Cutter,8.6,4.6
2022,"Minor, Mike",90.4,FF,4-Seam Fastball,14.2,3.9
2022,"Lynch IV, Daniel",86,SL,Slider,3.4,0.4
2022,"Estévez, Carlos",97.5,FF,4-Seam Fastball,14.6,10
2022,"Ohtani, Shohei",97.3,FF,4-Seam Fastball,14.5,3.5
2022,"Sandoval, Patrick",86.3,SL,Slider,1.1,6.6
2022,"Lyles, Jordan",80,ST,Sweeper,-1.2,16.8
2022,"Peterson, David",93.7,FF,4-Seam Fastball,13.8,9
2022,"Flexen, Chris",87.4,FC,Cutter,7.3,6.6
2022,"Alcantara, Sandy",90,SL,Slider,3.4,0.3
2022,"Hill, Rich",88.5,FF,4-Seam Fastball,18.6,8.2
2022,"Hutchison, Drew",92.4,FF,4-Seam Fastball,16.9,3.6
2022,"Clevinger, Mike",93.6,FF,4-Seam Fastball,17.2,8.8
2022,"Mikolas, Miles",92.9,SI,Sinker,12.3,13.3
2022,"Javier, Cristian",79.8,ST,Sweeper,2.9,15.1
2022,"Kennedy, Ian",93.4,FF,4-Seam Fastball,17.5,10.4
2022,"Chavez, Jesse",89.1,FC,Cutter,12.7,1.9
2022,"Giolito, Lucas",81,CH,Changeup,11.1,11.3
2022,"Fedde, Erick",78.4,CU,Curveball,-2.1,14.7
2022,"Suter, Brent",86.4,FF,4-Seam Fastball,12.7,3.8
2022,"Musgrove, Joe",82.9,SL,Slider,-1.8,12.7
2022,"Odorizzi, Jake",92.1,FF,4-Seam Fastball,17.6,9.2
2022,"Thompson, Zach",86.8,FC,Cutter,4,3.4
2022,"Stripling, Ross",91.9,FF,4-Seam Fastball,18.8,5.3
2022,"Berríos, José",93.9,SI,Sinker,10.4,16.6
2022,"Walker, Taijuan",88.8,FS,Split-Finger,2.1,10.8
2022,"Coleman, Dylan",97.6,FF,4-Seam Fastball,13.5,4.9
2022,"Edwards Jr., Carl",94.6,FF,4-Seam Fastball,16.3,1.7
2022,"Wells, Tyler",93.5,FF,4-Seam Fastball,19.9,5.8
2022,"Wisler, Matt",79.8,SL,Slider,-0.3,8.1
2022,"Díaz, Alexis",95.7,FF,4-Seam Fastball,14.2,6.6
2022,"Hicks, Jordan",99.4,SI,Sinker,8,15.8
2022,"Musgrove, Joe",92.9,FF,4-Seam Fastball,13.4,4.2
2022,"Colomé, Alex",90.8,FC,Cutter,6.6,1.8
2022,"Dunning, Dane",78.8,SL,Slider,-4.1,7.1
2022,"Bickford, Phil",94.1,FF,4-Seam Fastball,15.7,4.8
2022,"Anderson, Ian",88.2,CH,Changeup,9.8,10.4
2022,"Fedde, Erick",89.2,FC,Cutter,7.6,1.7
2022,"Kluber, Corey",80.7,CU,Curveball,1.2,16.5
2022,"Mikolas, Miles",76,CU,Curveball,-15.3,8.7
2022,"Eovaldi, Nathan",95.7,FF,4-Seam Fastball,14.6,12.3
2022,"Baker, Bryan",96.2,FF,4-Seam Fastball,17.9,2.4
2022,"Freeland, Kyle",90.3,FF,4-Seam Fastball,13.4,5.9
2022,"Muñoz, Andrés",88.6,SL,Slider,5.2,4.3
2022,"Fulmer, Michael",90.3,FC,Cutter,6.8,4.3
2022,"Pilkington, Konnor",92.1,FF,4-Seam Fastball,16.2,9.5
2022,"Montas, Frankie",96.1,FF,4-Seam Fastball,16.9,6.3
2022,"Okert, Steven",82,SL,Slider,5,10.2
2022,"Kluber, Corey",88.9,SI,Sinker,8.7,16.3
2022,"Márquez, Germán",95.1,SI,Sinker,8.8,14.2
2022,"Jansen, Kenley",92.2,FC,Cutter,16.4,8.3
2022,"Kelly, Merrill",88.6,CH,Changeup,2.7,16.6
2022,"Hutchison, Drew",86,SL,Slider,-0.4,4.5
2022,"Alexander, Jason",92.4,SI,Sinker,1.2,16.4
2022,"Hader, Josh",97.4,SI,Sinker,17.6,8.5
2022,"Kremer, Dean",93.5,FF,4-Seam Fastball,16.6,9
2022,"Giolito, Lucas",84.4,SL,Slider,1.1,3.5
2022,"Wright, Kyle",94.4,SI,Sinker,4.9,16.6
2022,"Syndergaard, Noah",93.6,SI,Sinker,10.5,14.1
2022,"Gray, Josiah",82.7,CU,Curveball,-5.6,2
2022,"Gallen, Zac",81.6,CU,Curveball,-12.1,6.7
2022,"Strider, Spencer",86.3,SL,Slider,0.9,5.2
2022,"Akin, Keegan",93.5,FF,4-Seam Fastball,17.9,10.7
2022,"Freeland, Kyle",85.5,FC,Cutter,4.5,1.4
2022,"Ashby, Aaron",95.7,SI,Sinker,9.8,15.4
2022,"Archer, Chris",93,FF,4-Seam Fastball,18.6,6.4
2022,"Ray, Robbie",93.3,SI,Sinker,12.7,15.4
2022,"Smyly, Drew",92.6,SI,Sinker,17.1,8
2022,"Wheeler, Zack",90.6,FC,Cutter,6.4,2.3
2022,"Wick, Rowan",94.9,FF,4-Seam Fastball,17.8,2.8
2022,"Steele, Justin",82,SL,Slider,-2.6,14
2022,"Bubic, Kris",80.7,CH,Changeup,8.8,14.3
2022,"Freeland, Kyle",89.6,SI,Sinker,6.4,12.9
2022,"Watkins, Spenser",91.4,FF,4-Seam Fastball,16.6,1.2
2022,"Wacha, Michael",93.1,FF,4-Seam Fastball,19.3,6.8
2022,"McClanahan, Shane",87.7,CH,Changeup,10.5,16
2022,"Márquez, Germán",86.5,CU,Curveball,-1.8,1.1
2022,"Williams, Devin",83.4,CH,Changeup,-3,19
2022,"Rogers, Taylor",80.9,ST,Sweeper,1.5,14.1
2022,"Keller, Mitch",94.4,SI,Sinker,11,14.6
2022,"McKenzie, Triston",87.3,SL,Slider,9.9,5.3
2022,"McKenzie, Triston",79.4,CU,Curveball,-8,7.9
2022,"Otto, Glenn",92.1,SI,Sinker,9.9,13.5
2022,"Otto, Glenn",81.1,ST,Sweeper,-0.5,16.5
2022,"Sears, JP",93.2,FF,4-Seam Fastball,13.7,12.1
2022,"Manaea, Sean",84.9,CH,Changeup,6.9,13
2022,"Suarez, José",92.7,FF,4-Seam Fastball,15.6,9.5
2022,"Vest, Will",95.1,FF,4-Seam Fastball,15.5,9.3
2022,"Fried, Max",74.2,CU,Curveball,-16.5,9.5
2022,"Montgomery, Jordan",80.2,CU,Curveball,-5.1,2.9
2022,"Burnes, Corbin",81.7,CU,Curveball,-6.5,9.8
2022,"Sandoval, Patrick",83.7,CH,Changeup,8.6,14.3
2022,"Montgomery, Jordan",82.3,CH,Changeup,11.9,10.9
2022,"Mayza, Tim",93.7,SI,Sinker,8.9,17.1
2022,"Kremer, Dean",88,FC,Cutter,8.1,4.7
2022,"Vesia, Alex",94.1,FF,4-Seam Fastball,19.5,5
2022,"Boxberger, Brad",92.7,FF,4-Seam Fastball,17.4,6
2022,"Blackburn, Paul",91.7,SI,Sinker,9.9,12.8
2022,"Quintana, Jose",78.3,CU,Curveball,-8.2,7.1
2022,"Castillo, Luis",96.9,SI,Sinker,6,17.7
2022,"Rogers, Tyler",83.2,SI,Sinker,-13.1,1.5
2022,"Foley, Jason",96.3,SI,Sinker,5.9,17.1
2022,"Jiménez, Joe",95.7,FF,4-Seam Fastball,18.5,10.4
2022,"Feltner, Ryan",94.5,FF,4-Seam Fastball,13.3,6.6
2022,"Bradish, Kyle",86.9,SL,Slider,-1,10.8
2022,"Márquez, Germán",87.7,SL,Slider,4.1,0.3
2022,"Montas, Frankie",86.4,FS,Split-Finger,3.2,12.1
2022,"Carrasco, Carlos",87.4,CH,Changeup,1.1,8.2
2022,"Irvin, Cole",90.3,SI,Sinker,12.1,14.3
2022,"Hudson, Dakota",87.8,SL,Slider,4.8,0.5
2022,"Skubal, Tarik",89.3,SL,Slider,8.2,1.1
2022,"Wilson, Bryse",92.1,SI,Sinker,7.9,16.2
2022,"Carrasco, Carlos",84.8,SL,Slider,2.2,2.3
2022,"Gibson, Kyle",89.4,FC,Cutter,9.5,0.8
2022,"Quijada, José",94.5,FF,4-Seam Fastball,15.4,6
2022,"Brebbia, John",84,SL,Slider,3.2,5.9
2022,"Brieske, Beau",94.3,FF,4-Seam Fastball,17.7,7.3
2022,"Whitlock, Garrett",95.2,SI,Sinker,12.7,15.5
2022,"Gilbreath, Lucas",93.8,FF,4-Seam Fastball,15.8,0.6
2022,"Pagán, Emilio",95.6,FF,4-Seam Fastball,18.4,4.9
2022,"Sampson, Adrian",91.9,SI,Sinker,11.2,14.1
2022,"McClanahan, Shane",82,CU,Curveball,-11.3,7.6
2022,"Wacha, Michael",84.3,CH,Changeup,12.4,12.5
2022,"Bautista, Félix",99.1,SI,Sinker,19.7,7.3
2022,"López, Jorge",97.7,SI,Sinker,8.1,17.2
2022,"Junis, Jakob",91.9,SI,Sinker,8.3,12.8
2022,"Hendriks, Liam",97.6,FF,4-Seam Fastball,18.7,6
2022,"Cueto, Johnny",91.4,SI,Sinker,9.3,16.8
2022,"Velasquez, Vince",93.2,FF,4-Seam Fastball,18.5,5.2
2022,"Snell, Blake",88.9,SL,Slider,4.7,4.1
2022,"Anderson, Tyler",85.7,FC,Cutter,9.7,2.5
2022,"Rogers, Trevor",85.7,CH,Changeup,1.8,14.6
2022,"Nola, Aaron",92.1,SI,Sinker,9.7,17
2022,"Morgan, Eli",92.1,FF,4-Seam Fastball,17.2,10.9
2022,"Ramírez, Erasmo",89.2,FC,Cutter,9.1,1.6
2022,"Moore, Matt",93.9,FF,4-Seam Fastball,18.1,9.1
2022,"Jax, Griffin",86.4,ST,Sweeper,-2.2,11.4
2022,"Kikuchi, Yusei",86.6,SL,Slider,2.1,3.1
2022,"Smith, Caleb",91.9,FF,4-Seam Fastball,18.8,10.9
2022,"Sandoval, Patrick",93.1,FF,4-Seam Fastball,16.6,4
2022,"Strickland, Hunter",95,FF,4-Seam Fastball,13.5,5.2
2022,"Castillo, Luis",88.4,CH,Changeup,2.7,17.3
2022,"Civale, Aaron",86.4,FC,Cutter,4.2,6.5
2022,"Melancon, Mark",90.9,FC,Cutter,9.7,1
2022,"Gonsolin, Tony",83.5,FS,Split-Finger,2.3,12.4
2022,"Knebel, Corey",95.6,FF,4-Seam Fastball,17.5,3.8
2022,"Voth, Austin",77.5,CU,Curveball,-11,16
2022,"Minter, A.J.",96.6,FF,4-Seam Fastball,17.3,6.5
2022,"Stripling, Ross",82.6,CH,Changeup,10.4,10.9
2022,"Gonzales, Marco",86.1,FC,Cutter,11.4,2.2
2022,"Musgrove, Joe",90.1,FC,Cutter,9.1,1.5
2022,"Tate, Dillon",94,SI,Sinker,5.8,17.1
2022,"Peterson, David",84.4,SL,Slider,1.1,3.9
2022,"De Jong, Chase",92.8,FF,4-Seam Fastball,18.7,1.2
2022,"Bass, Anthony",86.6,SL,Slider,-1.5,4.7
2022,"Clase, Emmanuel",99.5,FC,Cutter,10.9,3.2
2022,"Ashby, Aaron",83.5,SL,Slider,-3,9.4
2022,"Suárez, Ranger",84.9,CH,Changeup,5.9,14.8
2022,"Helsley, Ryan",99.6,FF,4-Seam Fastball,18.1,2.8
2022,"Woodruff, Brandon",95.8,SI,Sinker,13.9,13.9
2022,"Contreras, Roansy",83.8,SL,Slider,-1.5,4.3
2022,"Matzek, Tyler",94,FF,4-Seam Fastball,17.5,3.8
2022,"López, Reynaldo",97.1,FF,4-Seam Fastball,17,7.2
2022,"Irvin, Cole",77.5,CU,Curveball,-3.9,8.2
2022,"Díaz, Edwin",90.8,SL,Slider,4.3,1.5
2022,"Robertson, David",93,FC,Cutter,17.1,0.7
2022,"Kelly, Merrill",92.5,SI,Sinker,7.5,16.1
2022,"Rogers, Tyler",72.1,SL,Slider,14.2,13.9
2022,"Musgrove, Joe",81.3,CU,Curveball,-13.8,9.6
2022,"Lauer, Eric",89.6,FC,Cutter,10.4,0.2
2022,"Barlow, Scott",84.1,SL,Slider,-0.9,8.1
2022,"Springs, Jeffrey",85.4,SL,Slider,5.1,4.5
2022,"Crismatt, Nabil",82.7,CH,Changeup,1.2,13.1
2022,"Quintana, Jose",86.4,CH,Changeup,5.9,11.7
2022,"Castillo, Diego",88.4,SL,Slider,5.7,0.2
2022,"Ruiz, José",96.9,FF,4-Seam Fastball,17.1,7.1
2022,"Barria, Jaime",85.3,SL,Slider,5.5,3.9
2022,"Castillo, Luis",86.5,SL,Slider,0.5,1.1
2022,"Sampson, Adrian",92.5,FF,4-Seam Fastball,14.7,10
2022,"Gray, Sonny",92.1,FF,4-Seam Fastball,15.3,1.5
2022,"Lynn, Lance",88.8,FC,Cutter,5.2,2.3
2022,"Luetge, Lucas",87.6,FC,Cutter,6.3,5.2
2022,"Givens, Mychal",93.4,FF,4-Seam Fastball,12,6.9
2022,"McHugh, Collin",80.2,ST,Sweeper,0.1,16.4
2022,"Detmers, Reid",86.3,SL,Slider,-0.4,2.4
2022,"Plesac, Zach",85.4,SL,Slider,7.3,1.4
2022,"Stanek, Ryne",98.3,FF,4-Seam Fastball,17.7,10.2
2022,"Bundy, Dylan",79.1,SL,Slider,-0.7,5.3
2022,"Taillon, Jameson",86.2,SL,Slider,4.1,6.2
2022,"Rodriguez, Eduardo",91.7,FF,4-Seam Fastball,14.5,6.8
2022,"Pivetta, Nick",86.2,FC,Cutter,4.4,5.5
2022,"Montas, Frankie",95.6,SI,Sinker,11.6,15.4
2022,"Fried, Max",87.3,SL,Slider,0.8,3.8
2022,"Keller, Brad",93.4,SI,Sinker,7.7,10.4
2022,"Stroman, Marcus",84.6,SV,Slurve,0.2,14.3
2022,"Nelson, Nick",96.3,FF,4-Seam Fastball,16.5,6.6
2022,"Wright, Kyle",95.2,FF,4-Seam Fastball,12.5,11.5
2022,"McHugh, Collin",88.9,FC,Cutter,8.8,0.8
2022,"Freeland, Kyle",80.9,CU,Curveball,-7,4.3
2022,"Keuchel, Dallas",87.2,SI,Sinker,5.9,15.4
2022,"Harvey, Hunter",98.3,FF,4-Seam Fastball,17.3,9.1
2022,"Lodolo, Nick",81.5,CU,Curveball,1.4,13.8
2022,"Lyles, Jordan",90.7,SI,Sinker,12.3,13.4
2022,"Dunning, Dane",84,CH,Changeup,4.2,17.2
2022,"Scherzer, Max",85,SL,Slider,3.3,3.2
2022,"McGee, Jake",94.3,FF,4-Seam Fastball,15,11.7
2022,"Bieber, Shane",82,CU,Curveball,-10.9,9.9
2022,"Rasmussen, Drew",84.6,ST,Sweeper,-3.6,12.4
2022,"Hernández, Carlos",96.7,FF,4-Seam Fastball,17.2,8.1
2022,"Romano, Jordan",87.3,SL,Slider,-1,4.2
2022,"Richards, Trevor",93.4,FF,4-Seam Fastball,20.1,7.4
2022,"Murfee, Penn",79.7,ST,Sweeper,2.6,16.9
2022,"De Los Santos, Enyel",95.3,FF,4-Seam Fastball,14.2,11.8
2022,"Martínez, Adrián",93.8,FF,4-Seam Fastball,8.4,17.3
2022,"García, Luis",98.7,SI,Sinker,9.9,14.9
2022,"Kelly, Merrill",90.8,FC,Cutter,12.8,1.5
2022,"Lange, Alex",85.5,CU,Curveball,-5.4,0.6
2022,"Skubal, Tarik",94.1,FF,4-Seam Fastball,15.9,8.3
2022,"Kaprielian, James",85,SL,Slider,3.8,4.6
2022,"Bumgarner, Madison",78.6,CU,Curveball,-2.4,9.2
2022,"Festa, Matt",82.9,ST,Sweeper,2.9,15.6
2022,"Gomber, Austin",84.3,SL,Slider,3.4,5
2022,"Lodolo, Nick",94.4,FF,4-Seam Fastball,10.8,16.5
2022,"Manning, Matt",93.3,FF,4-Seam Fastball,16.4,2.9
2022,"Soto, Gregory",98.2,SI,Sinker,9.9,16.7
