year,"last_name, first_name",avg_speed,pitch_type,pitch_type_name,pitcher_break_z_induced,pitcher_break_x
2023,"Miller, Bryce",95.1,FF,4-Seam Fastball,18.4,3.5
2023,"Corbin, Patrick",92.1,SI,Sinker,10.4,14.5
2023,"Pivetta, Nick",94.6,FF,4-Seam Fastball,20,4
2023,"Smyly, Drew",78.6,CU,Curveball,-2.2,3.2
2023,"Gausman, Kevin",86.3,FS,Split-Finger,4.7,16.3
2023,"Oviedo, Johan",95.8,FF,4-Seam Fastball,10.2,9.8
2023,"Scherzer, Max",93.7,FF,4-Seam Fastball,15.8,10.8
2023,"Greene, Hunter",98.3,FF,4-Seam Fastball,15.4,11.6
2023,"Williams, Trevor",89.7,FF,4-Seam Fastball,11.3,6.4
2023,"Kirby, George",96.1,FF,4-Seam Fastball,15.2,8.4
2023,"Singer, Brady",84,SL,Slider,0.9,3.4
2023,"Bibee, Tanner",94.9,FF,4-Seam Fastball,16.5,4.5
2023,"Oviedo, Johan",88.2,SL,Slider,3.3,5.1
2023,"Elder, Bryce",89.5,SI,Sinker,8.4,13.1
2023,"Flaherty, Jack",93.2,FF,4-Seam Fastball,13.5,2.2
2023,"Rodriguez, Eduardo",92.2,FF,4-Seam Fastball,14.7,5.8
2023,"Kremer, Dean",94.6,FF,4-Seam Fastball,16.8,9.6
2023,"Ober, Bailey",91.3,FF,4-Seam Fastball,16.5,7.5
2023,"Webb, Logan",92.3,SI,Sinker,0.9,16
2023,"Strider, Spencer",85.6,SL,Slider,1.3,5.6
2023,"Matz, Steven",94.1,SI,Sinker,11.5,14.6
2023,"Rodriguez, Grayson",97.4,FF,4-Seam Fastball,15.9,11.4
2023,"López, Pablo",94.9,FF,4-Seam Fastball,14.3,5
2023,"Senga, Kodai",95.7,FF,4-Seam Fastball,16.6,8
2023,"Corbin, Patrick",80.5,SL,Slider,0.1,2.6
2023,"Stroman, Marcus",91.4,SI,Sinker,2.7,10.9
2023,"Gray, Jon",95.7,FF,4-Seam Fastball,13,10
2023,"Detmers, Reid",94.4,FF,4-Seam Fastball,16,10.6
2023,"Elder, Bryce",82.7,SL,Slider,-1.7,0.1
2023,"Clevinger, Mike",94.3,FF,4-Seam Fastball,17.4,7.2
2023,"Cobb, Alex",94.5,SI,Sinker,6.9,16.1
2023,"Nola, Aaron",79.4,CU,Curveball,-11,12.5
2023,"Cobb, Alex",89.5,FS,Split-Finger,1.9,13.1
2023,"Gomber, Austin",90.6,FF,4-Seam Fastball,17.2,7.2
2023,"Allen, Logan",91.4,FF,4-Seam Fastball,16.1,4.1
2023,"Bello, Brayan",95,SI,Sinker,2.5,18
2023,"Abbott, Andrew",92.7,FF,4-Seam Fastball,16.3,7.8
2023,"France, J.P.",93.1,FF,4-Seam Fastball,15.5,1.5
2023,"Walker, Taijuan",87.9,FS,Split-Finger,2.4,11.8
2023,"Weaver, Luke",94,FF,4-Seam Fastball,16.1,7.3
2023,"Pérez, Martín",91.6,SI,Sinker,9.6,16.5
2023,"Berríos, José",93.8,SI,Sinker,11.9,15.6
2023,"Smyly, Drew",91.9,SI,Sinker,16.4,8.2
2023,"Morton, Charlie",94.9,FF,4-Seam Fastball,10.9,13.4
2023,"Nola, Aaron",92.7,FF,4-Seam Fastball,15.1,12.3
2023,"Dunning, Dane",90.9,SI,Sinker,7.8,13.9
2023,"Hill, Rich",71.8,CU,Curveball,-12.6,16.8
2023,"Anderson, Tyler",90.1,FF,4-Seam Fastball,18.6,4.9
2023,"Paxton, James",95.3,FF,4-Seam Fastball,14.9,11.7
2023,"Steele, Justin",83.3,SL,Slider,-0.4,14
2023,"Giolito, Lucas",80.9,CH,Changeup,11,12.8
2023,"Giolito, Lucas",84,SL,Slider,0.6,1.6
2023,"Taillon, Jameson",93.7,FF,4-Seam Fastball,16.9,7.7
2023,"Manaea, Sean",93.5,SI,Sinker,10.5,15.6
2023,"Kershaw, Clayton",86.5,SL,Slider,6.7,5.4
2023,"Houser, Adrian",92.1,SI,Sinker,6.9,16.8
2023,"Bickford, Phil",93.7,FF,4-Seam Fastball,15.8,5.7
2023,"Berríos, José",82.6,SV,Slurve,-5.1,15.6
2023,"Ashcraft, Graham",88.3,SL,Slider,-0.4,13.2
2023,"Junis, Jakob",84.2,SL,Slider,0.3,13.1
2023,"Gilbert, Logan",88.7,SL,Slider,0.3,0.8
2023,"Hendricks, Kyle",80.7,CH,Changeup,8.4,10.4
2023,"Luzardo, Jesús",85.1,SL,Slider,1.5,0.1
2023,"Javier, Cristian",79.5,ST,Sweeper,2.3,14.1
2023,"Hill, Rich",88.4,FF,4-Seam Fastball,17.4,6.3
2023,"Lyles, Jordan",91.2,FF,4-Seam Fastball,16.3,6.1
2023,"Greene, Hunter",87.3,SL,Slider,2.8,4.5
2023,"Seabold, Connor",92.6,FF,4-Seam Fastball,13.1,9.3
2023,"Kelly, Merrill",92.2,FF,4-Seam Fastball,14.7,7.4
2023,"Eflin, Zach",92.2,SI,Sinker,6,16.6
2023,"Urías, Julio",92.7,FF,4-Seam Fastball,16.8,3.9
2023,"Eovaldi, Nathan",95.1,FF,4-Seam Fastball,13.7,12.5
2023,"Mikolas, Miles",93.3,FF,4-Seam Fastball,15.1,5.7
2023,"Miley, Wade",87.1,FC,Cutter,7.9,3
2023,"Glasnow, Tyler",96.4,FF,4-Seam Fastball,16.8,1
2023,"Bradish, Kyle",88.1,SL,Slider,-0.1,12.5
2023,"Bird, Jake",94.4,SI,Sinker,0.8,8.8
2023,"Anderson, Tyler",80,CH,Changeup,11.5,13
2023,"Crawford, Kutter",93.6,FF,4-Seam Fastball,19,9.4
2023,"Lorenzen, Michael",94.3,FF,4-Seam Fastball,16,11.8
2023,"Bradley, Taj",96.1,FF,4-Seam Fastball,18.9,4.9
2023,"Keller, Mitch",95.2,FF,4-Seam Fastball,15,9
2023,"Medina, Luis",96.1,FF,4-Seam Fastball,16.4,5.9
2023,"Wentz, Joey",93.4,FF,4-Seam Fastball,15.4,12.1
2023,"Detmers, Reid",88.9,SL,Slider,2.9,1.3
2023,"Gray, Jon",88,SL,Slider,3.1,3.5
2023,"Fujinami, Shintaro",98.4,FF,4-Seam Fastball,14,11.1
2023,"Gibson, Kyle",91.9,SI,Sinker,8.1,14.3
2023,"Garrett, Braxton",90.5,SI,Sinker,7.4,15.7
2023,"Tonkin, Michael",93.5,FF,4-Seam Fastball,10.9,12.4
2023,"Alcantara, Sandy",97.6,SI,Sinker,7.3,17.6
2023,"Mikolas, Miles",92.7,SI,Sinker,11.3,14.1
2023,"Mikolas, Miles",86.4,SL,Slider,3,3.7
2023,"Irvin, Jake",94.5,FF,4-Seam Fastball,15,10.6
2023,"Finnegan, Kyle",97.3,FF,4-Seam Fastball,15,11.1
2023,"López, Reynaldo",98.2,FF,4-Seam Fastball,16.6,8.9
2023,"Williams, Gavin",95.7,FF,4-Seam Fastball,16,9.8
2023,"Wacha, Michael",81.6,CH,Changeup,9.5,14
2023,"Hader, Josh",96.1,SI,Sinker,18.8,7.5
2023,"McClanahan, Shane",96.8,FF,4-Seam Fastball,17.6,9.9
2023,"Wood, Alex",91.5,SI,Sinker,10.1,16.4
2023,"Schmidt, Clarke",91.3,FC,Cutter,7.6,3.1
2023,"Richards, Trevor",82.5,CH,Changeup,3.2,15.5
2023,"Keller, Mitch",89.7,FC,Cutter,5.5,3.6
2023,"Gray, Sonny",92.9,FF,4-Seam Fastball,12.5,0.5
2023,"Clase, Emmanuel",99.1,FC,Cutter,9.8,3.8
2023,"Kimbrel, Craig",95.8,FF,4-Seam Fastball,15.2,10.5
2023,"Pallante, Andre",96.1,FF,4-Seam Fastball,8.9,2.8
2023,"Lugo, Seth",93.4,FF,4-Seam Fastball,16.9,6.6
2023,"Muller, Kyle",93.5,FF,4-Seam Fastball,13.2,5.6
2023,"Estévez, Carlos",97.1,FF,4-Seam Fastball,17,8.7
2023,"Civale, Aaron",87.7,FC,Cutter,7.7,3.7
2023,"Kershaw, Clayton",90.7,FF,4-Seam Fastball,18.1,0.1
2023,"Valdez, Framber",80.2,CU,Curveball,-14.3,8.7
2023,"Schmidt, Clarke",86,ST,Sweeper,4.4,9
2023,"Alcantara, Sandy",91.1,CH,Changeup,3.7,16.3
2023,"Kikuchi, Yusei",88.7,SL,Slider,3.2,2.5
2023,"Stratton, Chris",93.1,FF,4-Seam Fastball,15.4,3.4
2023,"Ohtani, Shohei",83.7,ST,Sweeper,3.5,15.9
2023,"Hendricks, Kyle",87.5,SI,Sinker,6.6,12.2
2023,"Gallen, Zac",82.5,CU,Curveball,-10.7,4
2023,"Pfaadt, Brandon",93.7,FF,4-Seam Fastball,15.4,6.3
2023,"Canning, Griffin",94.7,FF,4-Seam Fastball,15.7,7.4
2023,"Curry, Xzavion",92.5,FF,4-Seam Fastball,18.3,2.7
2023,"Foley, Jason",97.2,SI,Sinker,6,17.3
2023,"Sale, Chris",93.9,FF,4-Seam Fastball,10.9,14.6
2023,"Flexen, Chris",91.9,FF,4-Seam Fastball,16.5,0.2
2023,"Williamson, Brandon",92.8,FF,4-Seam Fastball,16.5,9
2023,"Lynn, Lance",88.7,FC,Cutter,5.9,2.6
2023,"Wells, Tyler",92.5,FF,4-Seam Fastball,19,4.2
2023,"Hicks, Jordan",100.1,SI,Sinker,8.5,15.8
2023,"Keller, Mitch",93.8,SI,Sinker,9.2,15.6
2023,"Severino, Luis",96.5,FF,4-Seam Fastball,16.1,7.3
2023,"Abreu, Bryan",87.4,SL,Slider,-3.5,9.1
2023,"Castillo, Luis",85.7,SL,Slider,0.2,1.1
2023,"Holmes, Clay",96,SI,Sinker,3.3,15.3
2023,"Ferguson, Caleb",95.8,FF,4-Seam Fastball,14.9,6.6
2023,"Hernández, Carlos",99.1,FF,4-Seam Fastball,16.9,9.9
2023,"Senga, Kodai",90.8,FC,Cutter,9.8,0.6
2023,"Vasquez, Andrew",80.6,SL,Slider,-3.9,18.2
2023,"Kremer, Dean",88.7,FC,Cutter,8.6,3.8
2023,"Pérez, Eury",97.5,FF,4-Seam Fastball,18.1,9
2023,"Bautista, Félix",99.5,SI,Sinker,20.5,6.8
2023,"Lyles, Jordan",80.2,ST,Sweeper,1.2,14.1
2023,"DeSclafani, Anthony",87.4,SL,Slider,6.4,4
2023,"Waldichuk, Ken",81.1,ST,Sweeper,0.6,12.9
2023,"Ohtani, Shohei",96.8,FF,4-Seam Fastball,14.1,4.1
2023,"Gray, Josiah",85.8,SL,Slider,6,1.1
2023,"Bieber, Shane",91.3,FF,4-Seam Fastball,17.1,9.6
2023,"Barria, Jaime",85.9,SL,Slider,5.1,3.9
2023,"Sandoval, Patrick",87,SL,Slider,3.6,6.2
2023,"Rodón, Carlos",95.3,FF,4-Seam Fastball,17.5,6.3
2023,"Cole, Gerrit",89.1,SL,Slider,1.7,4.7
2023,"Lugo, Seth",79.5,CU,Curveball,-16.2,12.3
2023,"Henry, Tommy",90.7,FF,4-Seam Fastball,14.7,6.1
2023,"Woo, Bryan",95.1,FF,4-Seam Fastball,14.8,7.6
2023,"Eflin, Zach",79.1,CU,Curveball,-7.4,11.5
2023,"Freeland, Kyle",88.7,SI,Sinker,6.8,13.4
2023,"Germán, Domingo",82.9,CU,Curveball,1.9,0.7
2023,"Sandoval, Patrick",83,CH,Changeup,10.3,14.2
2023,"Webb, Logan",84.3,ST,Sweeper,0.5,12.3
2023,"Kopech, Michael",84.8,SL,Slider,0.1,5.2
2023,"Sánchez, Cristopher",92.1,SI,Sinker,4.9,17.9
2023,"Eflin, Zach",88.5,FC,Cutter,8.5,2.4
2023,"Lange, Alex",87,CU,Curveball,-3.7,0.6
2023,"Montgomery, Jordan",83.5,CH,Changeup,12.8,9.2
2023,"Flaherty, Jack",84.4,SL,Slider,1.2,7.2
2023,"Brash, Matt",88.8,SL,Slider,3.3,11.8
2023,"Senga, Kodai",83.2,FO,Forkball,1.9,7.2
2023,"Ryan, Joe",84.1,FS,Split-Finger,2.2,12.3
2023,"Smith, Drew",95,FF,4-Seam Fastball,18.1,7.5
2023,"Sandoval, Patrick",93,FF,4-Seam Fastball,16.8,4.4
2023,"Glasnow, Tyler",90.1,SL,Slider,1.6,2.3
2023,"Verlander, Justin",86.9,SL,Slider,3.8,4.4
2023,"Walker, Taijuan",92.4,SI,Sinker,11.4,15.4
2023,"Gonsolin, Tony",92.4,FF,4-Seam Fastball,16,11.1
2023,"Irvin, Jake",80.9,CU,Curveball,-5.2,12.5
2023,"Ober, Bailey",83.7,CH,Changeup,5.4,17.2
2023,"Schmidt, Clarke",93.4,SI,Sinker,6.9,9.2
2023,"López, Pablo",84.4,ST,Sweeper,-0.2,13.2
2023,"Heaney, Andrew",82,SL,Slider,0.1,5.7
2023,"Brown, Hunter",82.9,CU,Curveball,-14.5,5.3
2023,"Houck, Tanner",83.9,SL,Slider,-2.5,11.2
2023,"Kelly, Merrill",88.7,CH,Changeup,0.9,15.7
2023,"Montgomery, Jordan",80.5,CU,Curveball,-6.6,3
2023,"Lambert, Peter",93.2,FF,4-Seam Fastball,15.6,8.3
2023,"Brown, Hunter",91.8,FC,Cutter,5.9,3.2
2023,"Bednar, David",96.6,FF,4-Seam Fastball,17.7,8.3
2023,"Garrett, Braxton",82.8,SL,Slider,-3.1,10.3
2023,"Mikolas, Miles",75.8,CU,Curveball,-14.9,7.8
2023,"López, Pablo",88.4,CH,Changeup,5.8,16.5
2023,"Wacha, Michael",92,FF,4-Seam Fastball,18.7,7.4
2023,"Scott, Tanner",89.4,SL,Slider,-0.7,6.5
2023,"Ragans, Cole",96.5,FF,4-Seam Fastball,16.1,12.4
2023,"De Los Santos, Enyel",95.6,FF,4-Seam Fastball,13.1,11.5
2023,"Chirinos, Yonny",92.4,SI,Sinker,7.2,17.1
2023,"Dunning, Dane",82.1,SL,Slider,-1.4,3
2023,"Bibee, Tanner",84.7,FC,Cutter,-0.9,10.4
2023,"Scholtens, Jesse",92.8,FF,4-Seam Fastball,16.6,2.7
2023,"Sale, Chris",77.8,SL,Slider,-4.4,11.2
2023,"Thompson, Zack",93.6,FF,4-Seam Fastball,14.9,7.1
2023,"Snell, Blake",81,CU,Curveball,-10.4,12.6
2023,"Bello, Brayan",86.2,CH,Changeup,3,16.4
2023,"Luzardo, Jesús",88.3,CH,Changeup,6.8,16.2
2023,"Okert, Steven",81.9,SL,Slider,5.3,10.2
2023,"Canning, Griffin",88.4,SL,Slider,-3.4,0.1
2023,"McGough, Scott",93.5,FF,4-Seam Fastball,18.2,8.6
2023,"Moreta, Dauri",84.6,SL,Slider,0.2,8.3
2023,"Blach, Ty",89.2,SI,Sinker,8.2,16.3
2023,"Mayza, Tim",93.4,SI,Sinker,8.2,16.1
2023,"Peralta, Freddy",82.4,SL,Slider,2.9,7.4
2023,"Sheehan, Emmet",95.4,FF,4-Seam Fastball,15.6,11.1
2023,"Strahm, Matt",93.4,FF,4-Seam Fastball,16.1,13.6
2023,"Montero, Rafael",96.1,FF,4-Seam Fastball,15.6,9.1
2023,"Eovaldi, Nathan",87.9,FS,Split-Finger,1.6,13.5
2023,"Johnson, Pierce",85.4,CU,Curveball,-4.3,8.9
2023,"Lawrence, Justin",95.4,SI,Sinker,-0.9,15.3
2023,"Rea, Colin",92.6,SI,Sinker,9.5,15
2023,"Irvin, Jake",93.9,SI,Sinker,8.1,16.5
2023,"Merryweather, Julian",87.1,SL,Slider,-2.9,0.7
2023,"Poche, Colin",92.5,FF,4-Seam Fastball,20.1,1.7
2023,"Díaz, Alexis",87.5,SL,Slider,2.4,4
2023,"Bradish, Kyle",94.6,SI,Sinker,11.2,11
2023,"Kirby, George",95.8,SI,Sinker,10.3,15.8
2023,"Berríos, José",94.3,FF,4-Seam Fastball,15.9,8.9
2023,"Greinke, Zack",89.5,FF,4-Seam Fastball,15.7,2.9
2023,"Crawford, Kutter",88.6,FC,Cutter,9.1,4.4
2023,"Sewald, Paul",92.2,FF,4-Seam Fastball,13.7,10.5
2023,"Hoeing, Bryan",94.1,SI,Sinker,6.8,17.5
2023,"Burke, Brock",94.7,FF,4-Seam Fastball,15.9,7.5
2023,"Pivetta, Nick",79.4,CU,Curveball,-17.3,8
2023,"Pérez, Martín",84.1,CH,Changeup,8.5,14.7
2023,"Nardi, Andrew",94.6,FF,4-Seam Fastball,16.6,4.6
2023,"Richards, Trevor",92.8,FF,4-Seam Fastball,20.1,7.7
2023,"Alcantara, Sandy",98,FF,4-Seam Fastball,13.5,11.9
2023,"Bradish, Kyle",94.5,FF,4-Seam Fastball,12.6,2.9
2023,"Snell, Blake",86.7,CH,Changeup,11,12.8
2023,"Pagán, Emilio",95.8,FF,4-Seam Fastball,17.9,7.2
2023,"Falter, Bailey",90.7,FF,4-Seam Fastball,18.1,1.5
2023,"Jiménez, Joe",95.3,FF,4-Seam Fastball,18,9
2023,"Cuas, Jose",92.7,SI,Sinker,0.9,17.3
2023,"Vesia, Alex",94.4,FF,4-Seam Fastball,19.4,6.1
2023,"Harvey, Hunter",98.3,FF,4-Seam Fastball,16.9,7.6
2023,"Gray, Sonny",84.3,ST,Sweeper,-6.2,15.6
2023,"Williamson, Brandon",89.3,FC,Cutter,8.1,2.6
2023,"Castillo, Luis",95.9,SI,Sinker,4.9,18.5
2023,"Nola, Aaron",91.7,SI,Sinker,9,17.4
2023,"Weathers, Ryan",95.1,FF,4-Seam Fastball,14.9,11.5
2023,"Lawrence, Justin",83.8,ST,Sweeper,4.6,14.4
2023,"Wheeler, Zack",95.2,SI,Sinker,8.3,15.6
2023,"Suárez, Ranger",92.8,SI,Sinker,6,15.9
2023,"Clevinger, Mike",79.4,ST,Sweeper,-2.8,15.2
2023,"Scott, Tanner",96.8,FF,4-Seam Fastball,15.6,4
2023,"Robertson, David",93.3,FC,Cutter,16.3,1.7
2023,"Yates, Kirby",93.6,FF,4-Seam Fastball,13.8,13.6
2023,"Freeland, Kyle",84.1,FC,Cutter,4.8,1.4
2023,"Whitlock, Garrett",93.9,SI,Sinker,12.8,15.4
2023,"Neris, Héctor",93,FF,4-Seam Fastball,17.7,8.3
2023,"Cabrera, Edward",92.9,CH,Changeup,7.8,16.6
2023,"Rogers, Tyler",82.8,SI,Sinker,-11.7,0.1
2023,"Manning, Matt",93.4,FF,4-Seam Fastball,16.5,3.5
2023,"Cano, Yennier",96.3,SI,Sinker,-2.5,17.9
2023,"Díaz, Alexis",94.5,FF,4-Seam Fastball,13.3,9.5
2023,"Cortes, Nestor",91.6,FF,4-Seam Fastball,19.4,4.1
2023,"Wainwright, Adam",86.9,SI,Sinker,11.2,13.2
2023,"Gibson, Kyle",81.6,ST,Sweeper,1.2,10.6
2023,"Wilson, Steven",81,ST,Sweeper,7.9,13
2023,"Taillon, Jameson",88.6,FC,Cutter,11.2,4
2023,"Jansen, Kenley",94.3,FC,Cutter,18.1,1.6
2023,"Kirby, George",86.3,SL,Slider,-2.4,11
2023,"Urías, Julio",79.2,SV,Slurve,-1.9,17.4
2023,"Stanek, Ryne",98.2,FF,4-Seam Fastball,18.1,9.5
2023,"King, Michael",94.1,SI,Sinker,5.8,16.5
2023,"Jax, Griffin",86.7,ST,Sweeper,-4.5,13.5
2023,"Santos, Gregory",91.4,SL,Slider,1.6,5.7
2023,"Baumann, Mike",96.4,FF,4-Seam Fastball,17.4,8.1
2023,"Sears, JP",81,ST,Sweeper,5.7,10.6
2023,"Williams, Devin",83.8,CH,Changeup,-2,19.8
2023,"Wainwright, Adam",71.5,CU,Curveball,-13.5,16.5
2023,"Rogers, Tyler",72.9,SL,Slider,15.9,10.2
2023,"Gray, Josiah",93.1,SI,Sinker,13.2,14.4
2023,"Martínez, Adrián",93.8,FF,4-Seam Fastball,7.6,17.3
2023,"Alcantara, Sandy",89.9,SL,Slider,4.1,0.5
2023,"Berríos, José",84.1,CH,Changeup,4.4,14.2
2023,"Walker, Ryan",83.2,SL,Slider,1.5,14.6
2023,"Maeda, Kenta",84.1,FS,Split-Finger,0.3,10.8
2023,"Peterson, David",92.7,FF,4-Seam Fastball,14.2,6.5
2023,"Bello, Brayan",95.5,FF,4-Seam Fastball,13.1,10
2023,"Curry, Xzavion",85.1,SL,Slider,1.6,5.9
2023,"Dunning, Dane",88.9,FC,Cutter,10.1,1.1
2023,"Abreu, Albert",97.4,SI,Sinker,14.5,13.4
2023,"Anderson, Tyler",85.1,FC,Cutter,11.1,3.3
2023,"Lorenzen, Michael",85.2,SL,Slider,-0.2,2.5
2023,"Stephan, Trevor",94.9,FF,4-Seam Fastball,14.9,8.4
2023,"Gibaut, Ian",95.1,FF,4-Seam Fastball,17.2,5.1
2023,"Olson, Reese",84.8,SL,Slider,-2.9,7.8
2023,"Kikuchi, Yusei",83.1,CU,Curveball,-3.7,6.1
2023,"Rea, Colin",86.7,FC,Cutter,5.7,3.2
2023,"Wesneski, Hayden",82,ST,Sweeper,0.3,17.5
2023,"Bradford, Cody",90.4,FF,4-Seam Fastball,18.8,7.7
2023,"Hamilton, Ian",88.1,SL,Slider,3.4,1.1
2023,"Burnes, Corbin",79.9,CU,Curveball,-10.9,10.4
2023,"Scholtens, Jesse",85.4,SL,Slider,2,5.7
2023,"Winckowski, Josh",96.2,SI,Sinker,9.9,14.3
2023,"Bieber, Shane",86.5,FC,Cutter,7,2.5
2023,"Farmer, Buck",93.9,FF,4-Seam Fastball,14.2,11.4
2023,"Walker, Ryan",94.8,SI,Sinker,2.5,14.5
2023,"Assad, Javier",92.7,SI,Sinker,10.7,13.8
2023,"Alexander, Scott",92.8,SI,Sinker,3.9,13.7
2023,"Verlander, Justin",78.2,CU,Curveball,-13.2,7
2023,"Nelson, Kyle",85.4,SL,Slider,1.2,5.1
2023,"Harris, Hogan",92.6,FF,4-Seam Fastball,16.5,10.1
2023,"Kahnle, Tommy",88.8,CH,Changeup,2.3,12.7
2023,"Sims, Lucas",83.7,ST,Sweeper,4.7,15.8
2023,"Olson, Reese",94.8,FF,4-Seam Fastball,14.6,9.7
2023,"Schmidt, Clarke",83.7,CU,Curveball,-7.3,16
2023,"Gibson, Kyle",85.5,CH,Changeup,4.2,14
2023,"Flexen, Chris",87.9,FC,Cutter,6.2,7
2023,"Kelly, Merrill",90.8,FC,Cutter,12.4,1.3
2023,"Flaherty, Jack",76.2,CU,Curveball,-9.2,14.2
2023,"Matz, Steven",84.1,CH,Changeup,0.6,13.6
2023,"Kelly, Kevin",90.6,SI,Sinker,-0.2,17.7
2023,"Lorenzen, Michael",84.5,CH,Changeup,9.3,15.9
2023,"Houck, Tanner",93.4,SI,Sinker,-1,15.5
2023,"Gray, Josiah",88.8,FC,Cutter,8.4,0.8
2023,"Manoah, Alek",80.8,SL,Slider,0.2,12.5
2023,"Stroman, Marcus",84.6,SV,Slurve,0.4,13.3
2023,"Detmers, Reid",74.7,CU,Curveball,-14.8,11.4
2023,"Carrasco, Carlos",92.7,FF,4-Seam Fastball,12.1,5.5
2023,"Martinez, Nick",80.7,CH,Changeup,5.1,12.5
2023,"Gibson, Kyle",89.8,FC,Cutter,10.6,1.3
2023,"Swanson, Erik",85.1,FS,Split-Finger,5.4,12.3
2023,"Ramírez, Yohan",95.1,SI,Sinker,2.8,17.7
2023,"Faedo, Alex",92.9,FF,4-Seam Fastball,16,9.9
2023,"Thompson, Mason",94.7,SI,Sinker,8,17
2023,"Keller, Mitch",82.8,ST,Sweeper,-0.4,18.5
2023,"Merryweather, Julian",98.1,FF,4-Seam Fastball,16.6,6.3
2023,"Minter, A.J.",95.8,FF,4-Seam Fastball,16.7,6.5
2023,"Marsh, Alec",94.2,FF,4-Seam Fastball,15.3,8.8
2023,"Sandlin, Nick",79.1,SL,Slider,7,9.9
2023,"Wood, Alex",85.2,CH,Changeup,-0.2,14.9
2023,"Walker, Taijuan",92.8,FF,4-Seam Fastball,16.7,9.1
2023,"Castillo, Luis",88.3,CH,Changeup,1.4,17.8
2023,"Corbin, Patrick",91.7,FF,4-Seam Fastball,13.9,8.5
2023,"Miller, Bobby",99.1,FF,4-Seam Fastball,16.8,8.2
2023,"Contreras, Roansy",83.6,SL,Slider,-0.3,5.8
2023,"Romano, Jordan",86.8,SL,Slider,-2.5,4.5
2023,"Abreu, Bryan",97.6,FF,4-Seam Fastball,16.3,7.4
2023,"Cease, Dylan",80.2,CU,Curveball,-15.8,3.6
2023,"Hudson, Dakota",91.6,SI,Sinker,7.1,12.5
2023,"Cabrera, Edward",96.2,FF,4-Seam Fastball,16.1,9.1
2023,"King, Michael",81.8,ST,Sweeper,1.7,18
2023,"Peterson, David",91.5,SI,Sinker,6.8,15.3
2023,"Payamps, Joel",84.2,SL,Slider,-0.9,11.9
2023,"Manoah, Alek",92.8,FF,4-Seam Fastball,16.2,6.1
2023,"Civale, Aaron",78.1,CU,Curveball,-16,10.9
2023,"Pérez, Martín",89.2,FC,Cutter,12.5,2.5
2023,"McGough, Scott",85.7,FS,Split-Finger,6.5,6.1
2023,"Bummer, Aaron",94.3,SI,Sinker,1.9,14.6
2023,"McHugh, Collin",79.9,ST,Sweeper,-0.6,15.9
2023,"Walker, Taijuan",87.2,FC,Cutter,10.5,2.8
