year,"last_name, first_name",avg_speed,pitch_type,pitch_type_name
2021,"Shaw, Bryan",92.8,FC,Cutter
2021,"Corbin, Patrick",80.7,SL,Slider
2021,"Keller, Mitch",93.8,FF,4-Seam Fastball
2021,"Wainwright, Adam",73.4,CU,Curveball
2021,"Lynn, Lance",94,FF,4-Seam Fastball
2021,"Keuchel, Dallas",87.8,SI,Sinker
2021,"Anderson, Ian",94.6,FF,4-Seam Fastball
2021,"Greinke, Zack",88.9,FF,4-Seam Fastball
2021,"Wood, Alex",91.8,SI,Sinker
2021,"Odorizzi, Jake",92.2,FF,4-Seam Fastball
2021,"Fedde, Erick",93.8,SI,Sinker
2021,"Akin, Keegan",92,FF,4-Seam Fastball
2021,"Yarbrough, Ryan",81.9,FC,Cutter
2021,"Smith, Caleb",91.4,FF,4-Seam Fastball
2021,"Smyly, Drew",92.1,SI,Sinker
2021,"Dunning, Dane",90.4,SI,Sinker
2021,"Fried, Max",94,FF,4-Seam Fastball
2021,"Allard, Kolby",91.4,FF,4-Seam Fastball
2021,"Gibson, Kyle",92.3,SI,Sinker
2021,"Anderson, Tyler",90.6,FF,4-Seam Fastball
2021,"Ray, Robbie",88.6,SL,Slider
2021,"Gray, Jon",86.7,SL,Slider
2021,"Castillo, Luis",88.3,CH,Changeup
2021,"Espino, Paolo",89,FF,4-Seam Fastball
2021,"Urías, Julio",81.4,SV,Slurve
2021,"McCullers Jr., Lance",93.9,SI,Sinker
2021,"Woodruff, Brandon",96.5,FF,4-Seam Fastball
2021,"Giolito, Lucas",81.5,CH,Changeup
2021,"Hill, Rich",71.7,CU,Curveball
2021,"Ryu, Hyun Jin",89.9,FF,4-Seam Fastball
2021,"Berríos, José",82.9,SV,Slurve
2021,"Plesac, Zach",92.8,FF,4-Seam Fastball
2021,"Pineda, Michael",90.6,FF,4-Seam Fastball
2021,"Arrieta, Jake",91.4,SI,Sinker
2021,"Kikuchi, Yusei",95.1,FF,4-Seam Fastball
2021,"DeSclafani, Anthony",87.9,SL,Slider
2021,"Montas, Frankie",96.4,FF,4-Seam Fastball
2021,"Walker, Taijuan",94.5,FF,4-Seam Fastball
2021,"Castillo, Luis",97.1,FF,4-Seam Fastball
2021,"Peacock, Matt",93.4,SI,Sinker
2021,"Berríos, José",93.8,SI,Sinker
2021,"Smyly, Drew",78.9,CU,Curveball
2021,"Urquidy, José",92.5,FF,4-Seam Fastball
2021,"Megill, Tylor",94.6,FF,4-Seam Fastball
2021,"Cease, Dylan",85.9,SL,Slider
2021,"Ohtani, Shohei",95.6,FF,4-Seam Fastball
2021,"Suter, Brent",87.3,FF,4-Seam Fastball
2021,"Weathers, Ryan",93.9,FF,4-Seam Fastball
2021,"Singer, Brady",85.4,SL,Slider
2021,"Velasquez, Vince",93.2,FF,4-Seam Fastball
2021,"Alcantara, Sandy",97.6,SI,Sinker
2021,"Quantrill, Cal",94.3,SI,Sinker
2021,"Gutierrez, Vladimir",93.2,FF,4-Seam Fastball
2021,"Wainwright, Adam",89.1,SI,Sinker
2021,"Montas, Frankie",96.2,SI,Sinker
2021,"Stripling, Ross",91.9,FF,4-Seam Fastball
2021,"Darvish, Yu",86.2,SL,Slider
2021,"Lauer, Eric",92.5,FF,4-Seam Fastball
2021,"Kershaw, Clayton",87.1,SL,Slider
2021,"Ober, Bailey",92.3,FF,4-Seam Fastball
2021,"Green, Chad",95.7,FF,4-Seam Fastball
2021,"Bassitt, Chris",92.7,SI,Sinker
2021,"Kikuchi, Yusei",91.3,FC,Cutter
2021,"Davies, Zach",78.5,CH,Changeup
2021,"Adams, Austin",86.9,SL,Slider
2021,"Mahle, Tyler",86.7,SL,Slider
2021,"Webb, Logan",92.8,SI,Sinker
2021,"Mills, Alec",89.1,SI,Sinker
2021,"Patiño, Luis",95.7,FF,4-Seam Fastball
2021,"Finnegan, Kyle",95.6,FF,4-Seam Fastball
2021,"Flexen, Chris",89.1,FC,Cutter
2021,"Keller, Brad",86.1,SL,Slider
2021,"Musgrove, Joe",84.1,SL,Slider
2021,"Rodríguez, Richard",93.1,FF,4-Seam Fastball
2021,"Berríos, José",94.1,FF,4-Seam Fastball
2021,"Widener, Taylor",92.6,FF,4-Seam Fastball
2021,"Alvarado, José",99.4,SI,Sinker
2021,"Nola, Aaron",78.5,CU,Curveball
2021,"Wheeler, Zack",91.5,FC,Cutter
2021,"Ureña, José",93.8,SI,Sinker
2021,"Hernández, Carlos",97.2,FF,4-Seam Fastball
2021,"McClanahan, Shane",96.4,FF,4-Seam Fastball
2021,"Hearn, Taylor",95.1,FF,4-Seam Fastball
2021,"Ross, Joe",93.4,SI,Sinker
2021,"McGee, Jake",94.9,FF,4-Seam Fastball
2021,"Corbin, Patrick",92.6,SI,Sinker
2021,"Bumgarner, Madison",86,FC,Cutter
2021,"Keuchel, Dallas",79.6,CH,Changeup
2021,"Alzolay, Adbert",86.2,SL,Slider
2021,"Hendricks, Kyle",80,CH,Changeup
2021,"Rasmussen, Drew",97.1,FF,4-Seam Fastball
2021,"Colomé, Alex",89.5,FC,Cutter
2021,"López, Jorge",95.3,SI,Sinker
2021,"Kelly, Merrill",91.7,FF,4-Seam Fastball
2021,"Lynn, Lance",88.7,FC,Cutter
2021,"Luetge, Lucas",88.3,FC,Cutter
2021,"Senzatela, Antonio",86.1,SL,Slider
2021,"Hendriks, Liam",97.7,FF,4-Seam Fastball
2021,"González, Chi Chi",91.9,FF,4-Seam Fastball
2021,"Harvey, Matt",93.4,FF,4-Seam Fastball
2021,"Corbin, Patrick",92.2,FF,4-Seam Fastball
2021,"Bumgarner, Madison",90.4,FF,4-Seam Fastball
2021,"Crowe, Wil",93.7,FF,4-Seam Fastball
2021,"Hoffman, Jeff",94.3,FF,4-Seam Fastball
2021,"Matzek, Tyler",96,FF,4-Seam Fastball
2021,"Gomber, Austin",91.6,FF,4-Seam Fastball
2021,"Woodruff, Brandon",96.2,SI,Sinker
2021,"Márquez, Germán",86.2,SL,Slider
2021,"Castillo, Luis",97.3,SI,Sinker
2021,"Fleming, Josh",91.2,SI,Sinker
2021,"Williams, Trevor",91.5,FF,4-Seam Fastball
2021,"Alcantara, Sandy",90.4,SL,Slider
2021,"Kennedy, Ian",94.1,FF,4-Seam Fastball
2021,"Lester, Jon",88.7,FF,4-Seam Fastball
2021,"Suárez, Ranger",92.9,SI,Sinker
2021,"Kim, Kwang Hyun",89.1,FF,4-Seam Fastball
2021,"Clase, Emmanuel",100.2,FC,Cutter
2021,"Alcantara, Sandy",91.8,CH,Changeup
2021,"Kopech, Michael",97.3,FF,4-Seam Fastball
2021,"Manaea, Sean",84.5,CH,Changeup
2021,"Stephan, Trevor",96.2,FF,4-Seam Fastball
2021,"Gant, John",91.6,SI,Sinker
2021,"Bauer, Trevor",93.9,FF,4-Seam Fastball
2021,"Wisler, Matt",81.5,SL,Slider
2021,"Ynoa, Huascar",85.1,SL,Slider
2021,"McCullers Jr., Lance",86,SL,Slider
2021,"Wacha, Michael",93.8,FF,4-Seam Fastball
2021,"Moore, Matt",92.4,FF,4-Seam Fastball
2021,"Miley, Wade",81.9,CH,Changeup
2021,"Johnson, Pierce",84.3,CU,Curveball
2021,"deGrom, Jacob",99.2,FF,4-Seam Fastball
2021,"Doolittle, Sean",93.1,FF,4-Seam Fastball
2021,"Mize, Casey",93.8,FF,4-Seam Fastball
2021,"Musgrove, Joe",82.1,CU,Curveball
2021,"Yarbrough, Ryan",78.4,CH,Changeup
2021,"Stanek, Ryne",97.6,FF,4-Seam Fastball
2021,"Karinchak, James",95.9,FF,4-Seam Fastball
2021,"McCullers Jr., Lance",84.2,CU,Curveball
2021,"Keller, Brad",94.2,FF,4-Seam Fastball
2021,"Wood, Alex",83.9,SL,Slider
2021,"Glasnow, Tyler",97,FF,4-Seam Fastball
2021,"DeSclafani, Anthony",94.1,FF,4-Seam Fastball
2021,"Morgan, Eli",90.4,FF,4-Seam Fastball
2021,"Weaver, Luke",93.6,FF,4-Seam Fastball
2021,"Flaherty, Jack",93.6,FF,4-Seam Fastball
2021,"Crismatt, Nabil",82.3,CH,Changeup
2021,"Anderson, Ian",88.1,CH,Changeup
2021,"Ryu, Hyun Jin",86.3,FC,Cutter
2021,"Keller, Brad",93.7,SI,Sinker
2021,"Sheffield, Justus",92.3,SI,Sinker
2021,"Anderson, Tyler",85.2,FC,Cutter
2021,"Ryu, Hyun Jin",79.9,CH,Changeup
2021,"Bubic, Kris",80,CH,Changeup
2021,"Anderson, Brett",89.1,SI,Sinker
2021,"Cueto, Johnny",91.8,FF,4-Seam Fastball
2021,"Montas, Frankie",87.5,FS,Split-Finger
2021,"May, Trevor",96.5,FF,4-Seam Fastball
2021,"Pagán, Emilio",94.9,FF,4-Seam Fastball
2021,"Eflin, Zach",92.4,SI,Sinker
2021,"Kim, Kwang Hyun",83.5,SL,Slider
2021,"Alcantara, Sandy",98.1,FF,4-Seam Fastball
2021,"McClanahan, Shane",89.2,SL,Slider
2021,"Manoah, Alek",93.7,FF,4-Seam Fastball
2021,"Wainwright, Adam",84.9,FC,Cutter
2021,"Cobb, Alex",92.7,SI,Sinker
2021,"Brubaker, JT",87.2,SL,Slider
2021,"Kershaw, Clayton",90.6,FF,4-Seam Fastball
2021,"Steckenrider, Drew",94,FF,4-Seam Fastball
2021,"Keuchel, Dallas",85.1,FC,Cutter
2021,"Mize, Casey",85.9,SL,Slider
2021,"Estévez, Carlos",97.1,FF,4-Seam Fastball
2021,"Holmes, Clay",96,SI,Sinker
2021,"Kuhl, Chad",88.2,SL,Slider
2021,"Ynoa, Huascar",96.5,FF,4-Seam Fastball
2021,"Stratton, Chris",93,FF,4-Seam Fastball
2021,"Cole, Gerrit",88.4,SL,Slider
2021,"Melancon, Mark",92,FC,Cutter
2021,"Diekman, Jake",95.4,FF,4-Seam Fastball
2021,"Fried, Max",74.4,CU,Curveball
2021,"Foltynewicz, Mike",93.8,FF,4-Seam Fastball
2021,"Pivetta, Nick",78.6,CU,Curveball
2021,"Brothers, Rex",94.5,FF,4-Seam Fastball
2021,"Gallegos, Giovanny",94.4,FF,4-Seam Fastball
2021,"Cortes, Nestor",90.7,FF,4-Seam Fastball
2021,"Suarez, José",92.9,FF,4-Seam Fastball
2021,"Gray, Sonny",92.4,SI,Sinker
2021,"Brentz, Jake",96.9,FF,4-Seam Fastball
2021,"Robles, Hansel",96.7,FF,4-Seam Fastball
2021,"Valdez, Framber",77.9,CU,Curveball
2021,"Sewald, Paul",92.3,FF,4-Seam Fastball
2021,"Romano, Jordan",97.6,FF,4-Seam Fastball
2021,"Anderson, Tyler",80.9,CH,Changeup
2021,"Maeda, Kenta",82.1,SL,Slider
2021,"Giolito, Lucas",85.6,SL,Slider
2021,"Richards, Garrett",88.1,SL,Slider
2021,"Williams, Devin",83.7,CH,Changeup
2021,"Means, John",83.4,CH,Changeup
2021,"Hader, Josh",96.4,SI,Sinker
2021,"Darvish, Yu",81.6,ST,Sweeper
2021,"Jansen, Kenley",92.5,FC,Cutter
2021,"Rodriguez, Eduardo",85.4,CH,Changeup
2021,"Gray, Josiah",94.6,FF,4-Seam Fastball
2021,"Montgomery, Jordan",82.5,CH,Changeup
2021,"Peralta, Freddy",80.5,SL,Slider
2021,"Stammen, Craig",92.3,SI,Sinker
2021,"Castillo, Diego",87.3,SL,Slider
2021,"Pop, Zach",95.4,SI,Sinker
2021,"Soto, Gregory",98.2,SI,Sinker
2021,"Jax, Griffin",92.6,FF,4-Seam Fastball
2021,"Whitlock, Garrett",95.9,SI,Sinker
2021,"Díaz, Edwin",98.8,FF,4-Seam Fastball
2021,"Ruiz, José",97,FF,4-Seam Fastball
2021,"Webb, Logan",82.4,ST,Sweeper
2021,"Tate, Dillon",95.5,SI,Sinker
2021,"Quantrill, Cal",88.4,FC,Cutter
2021,"Smith, Riley",92.9,SI,Sinker
2021,"Darvish, Yu",94.5,FF,4-Seam Fastball
2021,"Smith, Caleb",84.8,SL,Slider
2021,"Lester, Jon",86.4,FC,Cutter
2021,"Montgomery, Jordan",80,CU,Curveball
2021,"Voth, Austin",94.2,FF,4-Seam Fastball
2021,"Rodón, Carlos",85.8,SL,Slider
2021,"Rogers, Tyler",82.7,SI,Sinker
2021,"Boxberger, Brad",93.5,FF,4-Seam Fastball
2021,"Richards, Trevor",92.7,FF,4-Seam Fastball
2021,"Familia, Jeurys",96.4,SI,Sinker
2021,"Stroman, Marcus",84.9,SV,Slurve
2021,"Musgrove, Joe",93.3,FF,4-Seam Fastball
2021,"Mayza, Tim",94,SI,Sinker
2021,"Loáisiga, Jonathan",98.3,SI,Sinker
2021,"Kinley, Tyler",90.3,SL,Slider
2021,"Rogers, Trevor",84.8,CH,Changeup
2021,"Alexander, Tyler",86.1,FC,Cutter
2021,"Matz, Steven",85,CH,Changeup
2021,"Manning, Matt",93.5,FF,4-Seam Fastball
2021,"Bummer, Aaron",95.4,SI,Sinker
2021,"Hudson, Daniel",97,FF,4-Seam Fastball
2021,"Irvin, Cole",84.2,CH,Changeup
2021,"Nola, Aaron",85.2,CH,Changeup
2021,"Sborz, Josh",96.7,FF,4-Seam Fastball
2021,"Heuer, Codi",95.9,FF,4-Seam Fastball
2021,"Crochet, Garrett",96.7,FF,4-Seam Fastball
2021,"Wheeler, Zack",96.7,SI,Sinker
2021,"Kimbrel, Craig",96.5,FF,4-Seam Fastball
2021,"Cobb, Alex",87.5,FS,Split-Finger
2021,"Oviedo, Johan",94.9,FF,4-Seam Fastball
2021,"Romo, Sergio",77,SL,Slider
2021,"Pivetta, Nick",86,SL,Slider
2021,"Skubal, Tarik",86.5,SL,Slider
2021,"Wacha, Michael",86.9,CH,Changeup
2021,"Luzardo, Jesús",95.7,FF,4-Seam Fastball
2021,"Suero, Wander",92,FC,Cutter
2021,"Littell, Zack",94.9,FF,4-Seam Fastball
2021,"Greinke, Zack",86.4,CH,Changeup
2021,"Minor, Mike",85.6,SL,Slider
2021,"Wittgren, Nick",92.5,FF,4-Seam Fastball
2021,"Hembree, Heath",95.3,FF,4-Seam Fastball
2021,"Chapman, Aroldis",98.3,FF,4-Seam Fastball
2021,"Snell, Blake",86.6,SL,Slider
2021,"Barlow, Scott",85,SL,Slider
2021,"Valdez, César",77.9,CH,Changeup
2021,"Montgomery, Jordan",92.4,SI,Sinker
2021,"Maton, Phil",91.5,FF,4-Seam Fastball
2021,"Bard, Daniel",87.1,SL,Slider
2021,"Howard, Spencer",94.2,FF,4-Seam Fastball
2021,"Bieber, Shane",92.7,FF,4-Seam Fastball
2021,"Fedde, Erick",89.4,FC,Cutter
2021,"Walker, Taijuan",93.7,SI,Sinker
2021,"Hernández, Darwinzon",94.8,FF,4-Seam Fastball
2021,"Fried, Max",84.8,SL,Slider
2021,"Castillo, Luis",86.4,SL,Slider
2021,"Santana, Ervin",84.4,SL,Slider
2021,"Eovaldi, Nathan",78.5,CU,Curveball
2021,"Graveman, Kendall",96.6,SI,Sinker
2021,"Ottavino, Adam",80.6,ST,Sweeper
2021,"Sulser, Cole",93.2,FF,4-Seam Fastball
2021,"López, Pablo",94,FF,4-Seam Fastball
2021,"Jackson, Luke",87.6,SL,Slider
2021,"López, Pablo",88,CH,Changeup
2021,"López, Reynaldo",95.8,FF,4-Seam Fastball
2021,"Taylor, Blake",93.1,FF,4-Seam Fastball
2021,"Thielbar, Caleb",91.3,FF,4-Seam Fastball
2021,"Duffey, Tyler",82.3,CU,Curveball
2021,"Cabrera, Génesis",97.6,FF,4-Seam Fastball
2021,"Pérez, Martín",89.6,FC,Cutter
2021,"Lyles, Jordan",80.3,CU,Curveball
2021,"Kremer, Dean",92.6,FF,4-Seam Fastball
2021,"Cessa, Luis",82.7,SL,Slider
2021,"Walker, Taijuan",86.1,SL,Slider
2021,"Crowe, Wil",85.3,SL,Slider
2021,"Garcia, Luis",86.2,FC,Cutter
2021,"Germán, Domingo",81.1,CU,Curveball
2021,"Musgrove, Joe",90.6,FC,Cutter
2021,"King, Michael",93.9,SI,Sinker
2021,"Boyd, Matthew",92,FF,4-Seam Fastball
2021,"Ross, Joe",84.6,SL,Slider
2021,"Scott, Tanner",88.5,SL,Slider
2021,"Gray, Sonny",92.3,FF,4-Seam Fastball
2021,"Scherzer, Max",85.8,SL,Slider
2021,"Foltynewicz, Mike",83.2,SL,Slider
2021,"Clay, Sam",92.3,SI,Sinker
2021,"Alzolay, Adbert",93.8,SI,Sinker
2021,"Plesac, Zach",85.7,CH,Changeup
2021,"Gallegos, Giovanny",85.6,SL,Slider
2021,"Mize, Casey",93.2,SI,Sinker
2021,"Castro, Miguel",98,SI,Sinker
2021,"Wells, Tyler",95.2,FF,4-Seam Fastball
2021,"Winkler, Dan",91.2,FC,Cutter
2021,"Webb, Logan",86.2,CH,Changeup
2021,"Chargois, JT",87.6,SL,Slider
2021,"Bednar, David",96.7,FF,4-Seam Fastball
2021,"Cishek, Steve",90.2,SI,Sinker
2021,"Hentges, Sam",94.6,FF,4-Seam Fastball
2021,"Bundy, Dylan",90.7,FF,4-Seam Fastball
2021,"Kikuchi, Yusei",83.2,SL,Slider
2021,"Gray, Sonny",79.3,CU,Curveball
2021,"Hembree, Heath",86.5,SL,Slider
2021,"McHugh, Collin",79.5,ST,Sweeper
2021,"Irvin, Cole",90.5,SI,Sinker
2021,"López, Jorge",81.9,CU,Curveball
2021,"Manoah, Alek",81.1,SL,Slider
2021,"Plesac, Zach",86.7,SL,Slider
2021,"Minor, Mike",85.2,CH,Changeup
2021,"Smith, Will",92.8,FF,4-Seam Fastball
2021,"Lynch IV, Daniel",93.8,FF,4-Seam Fastball
2021,"Feyereisen, J.P.",93.1,FF,4-Seam Fastball
2021,"Márquez, Germán",85.2,CU,Curveball
2021,"Mahle, Tyler",86.4,FS,Split-Finger
2021,"Quintana, Jose",91.5,FF,4-Seam Fastball
2021,"Hendricks, Kyle",87.3,FF,4-Seam Fastball
2021,"Plutko, Adam",91.6,FF,4-Seam Fastball
2021,"Neris, Héctor",84.2,FS,Split-Finger
2021,"Buehler, Walker",91.6,FC,Cutter
2021,"Maeda, Kenta",84.2,FS,Split-Finger
2021,"Bender, Anthony",96.8,SI,Sinker
2021,"Wilson, Bryse",93,FF,4-Seam Fastball
2021,"Lynn, Lance",92.4,SI,Sinker
2021,"Strickland, Hunter",94.9,FF,4-Seam Fastball
2021,"de Geus, Brett",93.8,SI,Sinker
2021,"Bickford, Phil",93.9,FF,4-Seam Fastball
2021,"Luzardo, Jesús",83.4,SL,Slider
2021,"Bumgarner, Madison",77.8,CU,Curveball
2021,"Petit, Yusmeiro",87.6,FF,4-Seam Fastball
2021,"Fedde, Erick",79.7,CU,Curveball
2021,"Weathers, Ryan",86.6,SL,Slider
2021,"Pineda, Michael",81.2,SL,Slider
2021,"Gilbert, Logan",83.5,SL,Slider
2021,"Kinley, Tyler",95.9,FF,4-Seam Fastball
2021,"Manoah, Alek",92.8,SI,Sinker
2021,"Allard, Kolby",86.3,FC,Cutter
2021,"Wacha, Michael",89.1,FC,Cutter
2021,"García, Jarlín",93.1,FF,4-Seam Fastball
2021,"Paddack, Chris",85.2,CH,Changeup
2021,"Civale, Aaron",87.7,FC,Cutter
2021,"Foltynewicz, Mike",93.1,SI,Sinker
2021,"Bieber, Shane",83.1,CU,Curveball
2021,"Cishek, Steve",77.5,SL,Slider
2021,"Urías, Julio",86.8,CH,Changeup
2021,"Rogers, Tyler",71.8,SL,Slider
2021,"Wood, Alex",85.3,CH,Changeup
2021,"Holland, Greg",85.7,SL,Slider
2021,"Staumont, Josh",96.5,FF,4-Seam Fastball
2021,"Rodriguez, Eduardo",88.3,FC,Cutter
2021,"Ponce de Leon, Daniel",93,FF,4-Seam Fastball
2021,"Freeland, Kyle",91.4,FF,4-Seam Fastball
2021,"Santana, Ervin",93.4,FF,4-Seam Fastball
2021,"Bass, Anthony",85.9,SL,Slider
2021,"Funkhouser, Kyle",95.5,SI,Sinker
2021,"Hill, Tim",92,FF,4-Seam Fastball
2021,"Brubaker, JT",93.4,SI,Sinker
2021,"Bowden, Ben",92.4,FF,4-Seam Fastball
2021,"DeSclafani, Anthony",94,SI,Sinker
2021,"De Los Santos, Enyel",94.8,FF,4-Seam Fastball
2021,"Brubaker, JT",92.9,FF,4-Seam Fastball
2021,"Fry, Paul",92.8,FF,4-Seam Fastball
2021,"Mayers, Mike",94.5,FF,4-Seam Fastball
2021,"Burnes, Corbin",81.2,CU,Curveball
2021,"Happ, J.A.",89.1,SI,Sinker
2021,"Woodruff, Brandon",83.8,CU,Curveball
2021,"Sheffield, Justus",81.7,SL,Slider
2021,"Guerra, Junior",93,SI,Sinker
2021,"Fulmer, Michael",91.2,FC,Cutter
2021,"Vesia, Alex",93.8,FF,4-Seam Fastball
2021,"Zimmer, Kyle",94.1,FF,4-Seam Fastball
2021,"Norris, Daniel",92.7,FF,4-Seam Fastball
2021,"Scott, Tanner",96.8,FF,4-Seam Fastball
2021,"Duffey, Tyler",92.5,FF,4-Seam Fastball
2021,"Pérez, Martín",92.8,SI,Sinker
2021,"Peralta, Wily",94,SI,Sinker
2021,"Heaney, Andrew",79.3,CU,Curveball
2021,"Jiménez, Joe",94.7,FF,4-Seam Fastball
2021,"Smith, Burch",93.4,FF,4-Seam Fastball
2021,"Zimmermann, Bruce",91.4,FF,4-Seam Fastball
2021,"Suarez, José",82.3,CH,Changeup
2021,"Gonzales, Marco",79.3,CH,Changeup
2021,"Cole, Gerrit",83.4,CU,Curveball
2021,"Howard, Sam",84.9,SL,Slider
2021,"Harvey, Matt",92.9,SI,Sinker
2021,"Javier, Cristian",81,ST,Sweeper
2021,"Foster, Matt",93.6,FF,4-Seam Fastball
2021,"Gilbreath, Lucas",93.3,FF,4-Seam Fastball
2021,"Maeda, Kenta",90.6,FF,4-Seam Fastball
2021,"Sewald, Paul",81.7,ST,Sweeper
2021,"Bassitt, Chris",93.2,FF,4-Seam Fastball
2021,"Hand, Brad",80.1,ST,Sweeper
2021,"Barnes, Matt",95.8,FF,4-Seam Fastball
2021,"López, Jorge",95.3,FF,4-Seam Fastball
2021,"Germán, Domingo",93.4,FF,4-Seam Fastball
2021,"Pérez, Martín",84.8,CH,Changeup
2021,"Taillon, Jameson",80.7,CU,Curveball
2021,"Neris, Héctor",94.1,FF,4-Seam Fastball
2021,"Gibson, Kyle",83.5,SL,Slider
2021,"Dunn, Justin",93.7,FF,4-Seam Fastball
2021,"Keller, Mitch",86.2,FC,Cutter
2021,"Thompson, Keegan",93.9,FF,4-Seam Fastball
2021,"Cease, Dylan",79.9,CU,Curveball
2021,"Gomber, Austin",85.2,SL,Slider
2021,"Dobnak, Randy",91.6,SI,Sinker
2021,"Yarbrough, Ryan",71.1,ST,Sweeper
2021,"Watkins, Spenser",90.8,FF,4-Seam Fastball
2021,"Kelly, Merrill",91.6,SI,Sinker
2021,"Fairbanks, Pete",97.1,FF,4-Seam Fastball
2021,"Barnes, Matt",85.3,CU,Curveball
2021,"Smith, Will",82.2,SL,Slider
2021,"Hand, Brad",92.9,FF,4-Seam Fastball
2021,"Ohtani, Shohei",82.3,ST,Sweeper
2021,"Cueto, Johnny",82.7,CH,Changeup
2021,"Gant, John",80.1,CH,Changeup
2021,"Manaea, Sean",82.8,SL,Slider
2021,"Houck, Tanner",94.5,FF,4-Seam Fastball
2021,"Kittredge, Andrew",88.9,SL,Slider
2021,"Alvarez, Jose",91.2,SI,Sinker
2021,"Stroman, Marcus",86.1,FS,Split-Finger
2021,"Fleming, Josh",86.3,FC,Cutter
2021,"Anderson, Ian",80.7,CU,Curveball
2021,"Buehler, Walker",84.9,ST,Sweeper
2021,"Kelly, Merrill",81.3,CU,Curveball
2021,"Cisnero, José",96.7,FF,4-Seam Fastball
2021,"Steele, Justin",93.2,FF,4-Seam Fastball
2021,"Helsley, Ryan",97.4,FF,4-Seam Fastball
2021,"Canning, Griffin",93.6,FF,4-Seam Fastball
2021,"Jax, Griffin",83.3,ST,Sweeper
2021,"Glasnow, Tyler",87.5,SL,Slider
2021,"Bradley, Archie",94,FF,4-Seam Fastball
2021,"Castro, Miguel",85.7,SL,Slider
2021,"Kittredge, Andrew",95.4,SI,Sinker
2021,"Duffy, Danny",93.7,FF,4-Seam Fastball
2021,"Lester, Jon",81.3,CH,Changeup
2021,"Loup, Aaron",92.4,SI,Sinker
2021,"Flexen, Chris",82.7,CH,Changeup
2021,"Gonsolin, Tony",93.8,FF,4-Seam Fastball
2021,"Gibson, Kyle",89.5,FC,Cutter
2021,"Harvey, Matt",86.9,SL,Slider
2021,"Bassitt, Chris",88.8,FC,Cutter
2021,"Flexen, Chris",77.2,CU,Curveball
