year,"last_name, first_name",avg_speed,pitch_type,pitch_type_name
2024,"Mikolas, Miles",85.6,CH,Changeup
2024,"Voth, Austin",80.8,ST,Sweeper
2024,"Mantiply, Joe",79.2,CU,Curveball
2024,"Wheeler, Zack",86.2,FS,Split-Finger
2024,"Sandoval, Patrick",93.7,FF,4-Seam Fastball
2024,"Skenes, Paul",83,CU,Curveball
2024,"Mlodzinski, Carmen",87.5,SL,Slider
2024,"Burnes, Corbin",97,SI,Sinker
2024,"Uceta, Edwin",88.3,CH,Changeup
2024,"Miller, Bryce",86.6,SL,Slider
2024,"Mantiply, Joe",81,CH,Changeup
2024,"Alexander, Tyler",81.3,CH,Changeup
2024,"Wilson, Bryse",80.4,CU,Curveball
2024,"Avila, Pedro",77.6,CU,Curveball
2024,"Chargois, JT",85.6,SL,Slider
2024,"Assad, Javier",79.9,ST,Sweeper
2024,"Detmers, Reid",75,CU,Curveball
2024,"Hudson, Bryan",86,FC,Cutter
2024,"Thornton, Trent",95.5,FF,4-Seam Fastball
2024,"Priester, Quinn",87.1,SL,Slider
2024,"McCaughan, Darren",89,SI,Sinker
2024,"Williams, Trevor",77,ST,Sweeper
2024,"Javier, Cristian",91.7,FF,4-Seam Fastball
2024,"Lynch IV, Daniel",92.9,FF,4-Seam Fastball
2024,"Milner, Hoby",88.8,FF,4-Seam Fastball
2024,"Holderman, Colin",97.2,SI,Sinker
2024,"Burr, Ryan",94.1,FF,4-Seam Fastball
2024,"Cabrera, Génesis",96,SI,Sinker
2024,"Brazobán, Huascar",96.2,SI,Sinker
2024,"Winn, Keaton",95.7,FF,4-Seam Fastball
2024,"Bido, Osvaldo",85.8,SL,Slider
2024,"Soriano, George",94.1,FF,4-Seam Fastball
2024,"Holderman, Colin",92.1,FC,Cutter
2024,"Estes, Joey",84.8,CH,Changeup
2024,"Johnson, Pierce",95.5,FF,4-Seam Fastball
2024,"Holmes, Clay",83.7,ST,Sweeper
2024,"Vodnik, Victor",90.1,CH,Changeup
2024,"Ramírez, Yohan",81.6,ST,Sweeper
2024,"Little, Brendon",86.7,CU,Curveball
2024,"Brazobán, Huascar",89.1,FC,Cutter
2024,"Vásquez, Randy",82.2,ST,Sweeper
2024,"Wicks, Jordan",82.2,CH,Changeup
2024,"Kershaw, Clayton",85.9,SL,Slider
2024,"Detmers, Reid",84.7,CH,Changeup
2024,"Stratton, Chris",79.2,CU,Curveball
2024,"Thielbar, Caleb",74.1,CU,Curveball
2024,"Weissert, Greg",94,FF,4-Seam Fastball
2024,"Buehler, Walker",94.8,SI,Sinker
2024,"Blackburn, Paul",85.7,CH,Changeup
2024,"Gallen, Zac",86.9,SL,Slider
2024,"Curry, Xzavion",84.6,SL,Slider
2024,"Morton, Charlie",88.5,FC,Cutter
2024,"Banda, Anthony",85.7,SL,Slider
2024,"Kuhl, Chad",93.9,SI,Sinker
2024,"Bassitt, Chris",74.1,ST,Sweeper
2024,"Nicolas, Kyle",85.6,CU,Curveball
2024,"Lively, Ben",83.9,CH,Changeup
2024,"Schreiber, John",92.9,FF,4-Seam Fastball
2024,"Faucher, Calvin",85.7,CU,Curveball
2024,"Cousins, Jake",95.1,SI,Sinker
2024,"Stratton, Hunter",95.5,FF,4-Seam Fastball
2024,"Severino, Luis",86.1,CH,Changeup
2024,"Peralta, Freddy",78.1,CU,Curveball
2024,"Stratton, Hunter",92,FC,Cutter
2024,"Marsh, Alec",86.3,CH,Changeup
2024,"Long, Sam",85.5,SL,Slider
2024,"Stripling, Ross",87.5,FC,Cutter
2024,"Hudson, Bryan",81.5,ST,Sweeper
2024,"Santana, Dennis",90.4,FC,Cutter
2024,"Brito, Jhony",89.8,CH,Changeup
2024,"Barlow, Scott",77.3,CU,Curveball
2024,"Darvish, Yu",93.6,SI,Sinker
2024,"Arrighetti, Spencer",85.6,CH,Changeup
2024,"Holmes, Grant",83.9,CU,Curveball
2024,"Barlow, Scott",91.4,FF,4-Seam Fastball
2024,"Hancock, Emerson",86.5,CH,Changeup
2024,"Suter, Brent",87.4,SI,Sinker
2024,"Ashcraft, Graham",94.8,SI,Sinker
2024,"Greene, Hunter",87,FS,Split-Finger
2024,"Woods Richardson, Simeon",76.1,CU,Curveball
2024,"Adam, Jason",84.3,SL,Slider
2024,"Chivilli, Angel",96.1,FF,4-Seam Fastball
2024,"Aguiar, Julian",94.3,SI,Sinker
2024,"Waldron, Matt",87.1,FC,Cutter
2024,"Skenes, Paul",84.7,ST,Sweeper
2024,"Alexander, Tyler",89.6,SI,Sinker
2024,"Wacha, Michael",75.2,CU,Curveball
2024,"Funderburk, Kody",82.6,ST,Sweeper
2024,"Sánchez, Sixto",83.7,FC,Cutter
2024,"Salazar, Eduardo",87.8,SL,Slider
2024,"Beeks, Jalen",84.9,FC,Cutter
2024,"Dunning, Dane",85.1,CH,Changeup
2024,"Vásquez, Randy",88.6,CH,Changeup
2024,"Miller, Bobby",86.4,CH,Changeup
2024,"Harvey, Hunter",89.2,FS,Split-Finger
2024,"Stanek, Ryne",89.1,FS,Split-Finger
2024,"Nicolas, Kyle",90.9,SL,Slider
2024,"Kelly, Zack",91.1,FC,Cutter
2024,"Black, Mason",92.4,FF,4-Seam Fastball
2024,"Manaea, Sean",88.5,FC,Cutter
2024,"Lorenzen, Michael",90.1,FC,Cutter
2024,"Bednar, David",77.2,CU,Curveball
2024,"Pérez, Cionel",96.5,FF,4-Seam Fastball
2024,"Flexen, Chris",80,ST,Sweeper
2024,"Miller, Erik",83.3,SL,Slider
2024,"Lively, Ben",77.1,CU,Curveball
2024,"Wilson, Justin",88.4,SL,Slider
2024,"Lugo, Seth",87.3,CH,Changeup
2024,"Holton, Tyler",80.6,ST,Sweeper
2024,"Swanson, Erik",84.9,FS,Split-Finger
2024,"Chivilli, Angel",87.8,CH,Changeup
2024,"Freeland, Kyle",85.7,CH,Changeup
2024,"Soriano, George",84,SL,Slider
2024,"Eflin, Zach",92.5,FF,4-Seam Fastball
2024,"Sale, Chris",93.9,SI,Sinker
2024,"Stratton, Chris",86.1,SL,Slider
2024,"Bradley, Taj",79.1,CU,Curveball
2024,"Martin, Chris",94.7,FF,4-Seam Fastball
2024,"Nelson, Ryne",84.2,SL,Slider
2024,"Fleming, Josh",90.4,SI,Sinker
2024,"Erceg, Lucas",98.5,SI,Sinker
2024,"Thompson, Keegan",93.5,FF,4-Seam Fastball
2024,"Suter, Brent",75.5,CH,Changeup
2024,"Crawford, Kutter",77.3,CU,Curveball
2024,"Clase, Emmanuel",91,SL,Slider
2024,"Holton, Tyler",92,FF,4-Seam Fastball
2024,"Severino, Luis",86.8,SL,Slider
2024,"Chirinos, Yonny",85.2,SL,Slider
2024,"Bradish, Kyle",88.2,SL,Slider
2024,"Blackburn, Paul",81.3,ST,Sweeper
2024,"Slaten, Justin",84,ST,Sweeper
2024,"Kelly, Zack",83.6,CH,Changeup
2024,"Faedo, Alex",89.1,CH,Changeup
2024,"Irvin, Jake",89.9,FC,Cutter
2024,"Miller, Bobby",79.8,CU,Curveball
2024,"Harris, Hogan",81.1,CH,Changeup
2024,"Brieske, Beau",86.1,SL,Slider
2024,"Cabrera, Génesis",95.9,FF,4-Seam Fastball
2024,"Estrada, Jeremiah",83.6,FS,Split-Finger
2024,"Sands, Cole",87.8,FS,Split-Finger
2024,"Ferguson, Tyler",84.5,ST,Sweeper
2024,"Paddack, Chris",78.2,CU,Curveball
2024,"Hurter, Brant",83.1,ST,Sweeper
2024,"Lovelady, Richard",86.2,SL,Slider
2024,"Tate, Dillon",79.5,ST,Sweeper
2024,"Ruiz, José",95.8,SI,Sinker
2024,"Muñoz, Andrés",97.5,SI,Sinker
2024,"Cantillo, Joey",77.8,CH,Changeup
2024,"Houser, Adrian",83.2,SL,Slider
2024,"Mazur, Adam",86.8,SL,Slider
2024,"Imanaga, Shota",81.6,ST,Sweeper
2024,"Sánchez, Sixto",85.4,CH,Changeup
2024,"Tinoco, Jesus",96.1,SI,Sinker
2024,"Garrett, Braxton",90,SI,Sinker
2024,"Rodriguez, Eduardo",86.7,CH,Changeup
2024,"Smith, Will",91.2,FF,4-Seam Fastball
2024,"Lambert, Peter",86.9,SL,Slider
2024,"Garrett, Reed",85,ST,Sweeper
2024,"McArthur, James",87.7,SL,Slider
2024,"Leiter, Jack",86.8,SL,Slider
2024,"Brazobán, Huascar",96.6,FF,4-Seam Fastball
2024,"Wilson, Justin",92.3,FC,Cutter
2024,"Bird, Jake",85.5,SL,Slider
2024,"Matz, Steven",83.3,CH,Changeup
2024,"Megill, Tylor",90,FC,Cutter
2024,"Roycroft, Chris",95,FF,4-Seam Fastball
2024,"Bowman, Matt",92.2,SI,Sinker
2024,"Ross, Joe",94.8,FF,4-Seam Fastball
2024,"Irvin, Cole",85.9,FC,Cutter
2024,"Black, Mason",92.6,SI,Sinker
2024,"Puk, A.J.",81.4,ST,Sweeper
2024,"Joyce, Ben",97,SI,Sinker
2024,"Iglesias, Raisel",84.2,SL,Slider
2024,"Domínguez, Seranthony",87,ST,Sweeper
2024,"Smith, Burch",87.6,FC,Cutter
2024,"Brieske, Beau",95.5,SI,Sinker
2024,"Ferguson, Caleb",81.1,SV,Slurve
2024,"Megill, Trevor",87.4,CU,Curveball
2024,"Adams, Austin",93.4,FF,4-Seam Fastball
2024,"Houser, Adrian",93.5,FF,4-Seam Fastball
2024,"Manaea, Sean",85.1,SL,Slider
2024,"Strahm, Matt",81.6,SL,Slider
2024,"Harris, Hogan",72.4,CU,Curveball
2024,"Domínguez, Seranthony",98,SI,Sinker
2024,"Banda, Anthony",96.1,SI,Sinker
2024,"Rodríguez, Manuel",96.7,SI,Sinker
2024,"Garabito, Gerson",93.4,FF,4-Seam Fastball
2024,"Erceg, Lucas",91,CH,Changeup
2024,"Leclerc, José",90.2,FC,Cutter
2024,"Spiers, Carson",86.7,CH,Changeup
2024,"Mayza, Tim",86.9,SL,Slider
2024,"Zerpa, Angel",95.8,FF,4-Seam Fastball
2024,"Stripling, Ross",90.2,SI,Sinker
2024,"Knack, Landon",79.6,CU,Curveball
2024,"Matthews, Zebby",87.2,SL,Slider
2024,"McGough, Scott",85,FS,Split-Finger
2024,"Latz, Jacob",85.9,CH,Changeup
2024,"Law, Derek",95.1,FF,4-Seam Fastball
2024,"Latz, Jacob",83.4,SL,Slider
2024,"Voth, Austin",75.3,CU,Curveball
2024,"Allen, Logan",91.2,SI,Sinker
2024,"Bibee, Tanner",82.9,ST,Sweeper
2024,"Sánchez, Sixto",93.9,FF,4-Seam Fastball
2024,"Lorenzen, Michael",85.2,SL,Slider
2024,"Oller, Adam",85.5,SV,Slurve
2024,"Grove, Michael",96,SI,Sinker
2024,"Toussaint, Touki",85.8,FS,Split-Finger
2024,"Bivens, Spencer",81,ST,Sweeper
2024,"Stripling, Ross",84.7,SL,Slider
2024,"Ray, Robbie",88.4,SL,Slider
2024,"Diekman, Jake",82.7,ST,Sweeper
2024,"Gaddis, Hunter",80.3,CH,Changeup
2024,"Ferguson, Tyler",95.1,SI,Sinker
2024,"Medina, Luis",85.8,SL,Slider
2024,"Lovelady, Richard",92.2,SI,Sinker
2024,"Gausman, Kevin",93.3,SI,Sinker
2024,"Cleavinger, Garrett",80.9,ST,Sweeper
2024,"Walker, Taijuan",91.6,FF,4-Seam Fastball
2024,"Minter, A.J.",89.4,FC,Cutter
2024,"Adam, Jason",78.9,ST,Sweeper
2024,"Williams, Trevor",82.8,CH,Changeup
2024,"Muller, Kyle",85.4,SL,Slider
2024,"Springs, Jeffrey",79.6,CH,Changeup
2024,"Hoeing, Bryan",83,SL,Slider
2024,"Jones, Jared",81.5,CU,Curveball
2024,"Jax, Griffin",92.3,CH,Changeup
2024,"Snell, Blake",88.7,SL,Slider
2024,"Montero, Keider",78.7,CU,Curveball
2024,"Weathers, Ryan",94.6,SI,Sinker
2024,"Avila, Pedro",93,SI,Sinker
2024,"Moll, Sam",92,SI,Sinker
2024,"Mears, Nick",81.5,CU,Curveball
2024,"Leahy, Kyle",89.9,SL,Slider
2024,"Webb, Logan",92.6,FF,4-Seam Fastball
2024,"Darvish, Yu",82.1,ST,Sweeper
2024,"Martinez, Seth",89.8,SI,Sinker
2024,"Mlodzinski, Carmen",92.5,FC,Cutter
2024,"Martin, Davis",89.3,CH,Changeup
2024,"Gonzales, Marco",89.7,FF,4-Seam Fastball
2024,"Boyd, Matthew",80.9,CH,Changeup
2024,"Liberatore, Matthew",91.4,FC,Cutter
2024,"Phillips, Tyler",93.8,SI,Sinker
2024,"Miller, Shelby",88.3,SL,Slider
2024,"Banks, Tanner",82.1,ST,Sweeper
2024,"Payamps, Joel",94.7,SI,Sinker
2024,"Woodford, Jake",80.7,ST,Sweeper
2024,"Kershaw, Clayton",89.9,FF,4-Seam Fastball
2024,"Meyer, Max",86.7,CH,Changeup
2024,"Poche, Colin",83.1,SL,Slider
2024,"Bibee, Tanner",80.5,CU,Curveball
2024,"Puk, A.J.",94.6,SI,Sinker
2024,"Darvish, Yu",75.6,CU,Curveball
2024,"Leiter Jr., Mark",73.5,CU,Curveball
2024,"Iglesias, Raisel",95.5,SI,Sinker
2024,"Glasnow, Tyler",96.5,SI,Sinker
2024,"Wood, Alex",84.5,CH,Changeup
2024,"Phillips, Tyler",82.5,ST,Sweeper
2024,"Javier, Cristian",77.5,ST,Sweeper
2024,"Lynch IV, Daniel",85.9,SL,Slider
2024,"Black, Mason",81.2,ST,Sweeper
2024,"Henry, Tommy",78.1,CU,Curveball
2024,"Quintana, Jose",77.9,SV,Slurve
2024,"Knack, Landon",84.2,CH,Changeup
2024,"García, Luis",87.1,FS,Split-Finger
2024,"Vieira, Thyago",97.7,FF,4-Seam Fastball
2024,"Garabito, Gerson",82.1,CU,Curveball
2024,"Williams, Gavin",91.6,FC,Cutter
2024,"Rodriguez, Eduardo",88.8,FC,Cutter
2024,"Suter, Brent",78.4,SL,Slider
2024,"Corbin, Patrick",91.3,FF,4-Seam Fastball
2024,"Tyler, Kyle",77,CU,Curveball
2024,"Blackburn, Paul",91.2,SI,Sinker
2024,"Montas, Frankie",85.7,SL,Slider
2024,"Garrett, Reed",96.8,FF,4-Seam Fastball
2024,"Kerkering, Orion",96.4,SI,Sinker
2024,"Montero, Keider",85.9,CH,Changeup
2024,"Lorenzen, Michael",81.7,CU,Curveball
2024,"Winckowski, Josh",85.2,SL,Slider
2024,"Woo, Bryan",86.2,SL,Slider
2024,"Booser, Cam",82.3,ST,Sweeper
2024,"Brito, Jhony",96.3,SI,Sinker
2024,"Smith, Burch",80,CU,Curveball
2024,"Thompson, Keegan",89.8,FC,Cutter
2024,"Montero, Rafael",94.8,SI,Sinker
2024,"Brown, Hunter",89.3,SL,Slider
2024,"Sands, Cole",82.4,CU,Curveball
2024,"Winn, Keaton",94.8,SI,Sinker
2024,"King, Michael",85.7,SL,Slider
2024,"Kelly, Joe",98.2,SI,Sinker
2024,"Rodríguez, Yariel",93.3,SI,Sinker
2024,"Stanek, Ryne",88,SL,Slider
2024,"Fried, Max",83.6,SL,Slider
2024,"Gordon, Tanner",85.2,SL,Slider
2024,"Ginn, J.T.",85.4,SL,Slider
2024,"Leasure, Jordan",88.2,SL,Slider
2024,"Woo, Bryan",89.6,CH,Changeup
2024,"Hoeing, Bryan",86.8,FS,Split-Finger
2024,"Pagán, Emilio",86.4,FC,Cutter
2024,"Hall, DL",84.7,CH,Changeup
2024,"Miller, Shelby",86.8,FS,Split-Finger
2024,"Verlander, Justin",84,CH,Changeup
2024,"Cabrera, Edward",96.6,SI,Sinker
2024,"Bido, Osvaldo",88.9,CH,Changeup
2024,"Fleming, Josh",83.2,CH,Changeup
2024,"Wentz, Joey",79.3,CU,Curveball
2024,"Gray, Sonny",88.3,CH,Changeup
2024,"Montero, Rafael",91,CH,Changeup
2024,"López, Jorge",95.6,FF,4-Seam Fastball
2024,"Buttó, José",85,SL,Slider
2024,"Kelly, Merrill",92.4,SI,Sinker
2024,"Suarez, Robert",98.7,SI,Sinker
2024,"Fried, Max",80.5,ST,Sweeper
2024,"Brito, Jhony",96.4,FF,4-Seam Fastball
2024,"Rodríguez, Yariel",78.3,CU,Curveball
2024,"Cecconi, Slade",81.8,CH,Changeup
2024,"Romero, JoJo",85.9,CH,Changeup
2024,"Garrett, Braxton",82.8,SL,Slider
2024,"Woo, Bryan",82.2,ST,Sweeper
2024,"Long, Sam",77.7,CU,Curveball
2024,"Hall, DL",79.7,CU,Curveball
2024,"Winckowski, Josh",91.4,CH,Changeup
2024,"Walker, Taijuan",74.7,CU,Curveball
2024,"Miller, Bobby",97.2,SI,Sinker
2024,"Blach, Ty",82.9,FC,Cutter
2024,"Martin, Davis",89,FC,Cutter
2024,"Doval, Camilo",97.5,SI,Sinker
2024,"Anderson, Chase",93.6,FF,4-Seam Fastball
2024,"Anderson, Chase",80.5,ST,Sweeper
2024,"Moll, Sam",81.3,ST,Sweeper
2024,"Williams, Gavin",88.6,SL,Slider
2024,"Chirinos, Yonny",92.7,SI,Sinker
2024,"Javier, Cristian",81.2,CH,Changeup
2024,"Singer, Brady",82.1,ST,Sweeper
2024,"Morgan, Eli",78.9,CH,Changeup
2024,"López, Jorge",86.6,SL,Slider
2024,"Bido, Osvaldo",86.9,FC,Cutter
2024,"Kolek, Stephen",92.4,FC,Cutter
2024,"Strickland, Hunter",85.1,SL,Slider
2024,"Bellozo, Valente",81.1,CH,Changeup
2024,"Hudson, Dakota",83.5,CH,Changeup
2024,"Garcia, Robert",85.5,SL,Slider
2024,"Bassitt, Chris",84.5,CH,Changeup
2024,"Povich, Cade",86.1,CH,Changeup
2024,"Bradford, Cody",74.9,CU,Curveball
2024,"Mize, Casey",95.5,SI,Sinker
2024,"Megill, Tylor",85.5,SL,Slider
2024,"Strahm, Matt",93.4,SI,Sinker
2024,"Yarbrough, Ryan",83.8,FC,Cutter
2024,"Devenski, Chris",93.2,FF,4-Seam Fastball
2024,"Moore, Matt",82.1,CU,Curveball
2024,"Burke, Brock",87,SL,Slider
2024,"Banks, Tanner",86.2,CH,Changeup
2024,"Ryan, Joe",87.1,SL,Slider
2024,"Scherzer, Max",85,SL,Slider
2024,"Pfaadt, Brandon",80.8,CU,Curveball
2024,"Schreiber, John",88.7,FC,Cutter
2024,"Scott, Christian",83.2,ST,Sweeper
2024,"Eflin, Zach",85.6,CH,Changeup
2024,"Jarvis, Bryce",95.1,SI,Sinker
2024,"Anderson, Nick",95,SI,Sinker
2024,"Kahnle, Tommy",94.2,FF,4-Seam Fastball
2024,"Saucedo, Tayler",85.3,CH,Changeup
2024,"Hamilton, Ian",95.7,SI,Sinker
2024,"Stratton, Hunter",84.1,SL,Slider
2024,"Santana, Dennis",95,SI,Sinker
2024,"Cabrera, Edward",89.2,SL,Slider
2024,"Okert, Steven",93,FF,4-Seam Fastball
2024,"Vest, Will",94.9,SI,Sinker
2024,"Francis, Bowden",81.7,SL,Slider
2024,"Floro, Dylan",89.7,FF,4-Seam Fastball
2024,"Williams, Trevor",81.3,SL,Slider
2024,"Houser, Adrian",84,CH,Changeup
2024,"Milner, Hoby",81.1,CH,Changeup
2024,"Uceta, Edwin",89.3,FC,Cutter
2024,"Peterson, David",79.1,CU,Curveball
2024,"Chafin, Andrew",91.7,FF,4-Seam Fastball
2024,"Honeywell, Brent",80.6,SC,Screwball
2024,"Rodríguez, Yariel",88.9,FS,Split-Finger
2024,"Crochet, Garrett",91,CH,Changeup
2024,"Toussaint, Touki",91.3,SI,Sinker
2024,"Jackson, Luke",84.6,CU,Curveball
2024,"Soroka, Michael",82.1,CH,Changeup
2024,"Scott, Christian",87.3,SL,Slider
2024,"Pivetta, Nick",88.3,FC,Cutter
2024,"Bielak, Brandon",87.4,CH,Changeup
2024,"Maeda, Kenta",90.4,SI,Sinker
2024,"Varland, Louis",84.6,CU,Curveball
2024,"Chavez, Jesse",85.2,CH,Changeup
2024,"Harris, Hogan",78.8,ST,Sweeper
2024,"Soriano, José",92.8,FS,Split-Finger
2024,"McCaughan, Darren",89.4,FF,4-Seam Fastball
2024,"Grove, Michael",93,FC,Cutter
2024,"Gonzales, Marco",80.2,CH,Changeup
2024,"Chapman, Aroldis",91.6,FS,Split-Finger
2024,"Muñoz, Roddery",89.3,CH,Changeup
2024,"Martinez, Justin",100.5,FF,4-Seam Fastball
2024,"Thornton, Trent",82.4,CU,Curveball
2024,"Phillips, Evan",92.8,FC,Cutter
2024,"Jarvis, Bryce",85.1,CH,Changeup
2024,"Walker, Taijuan",87.4,FC,Cutter
2024,"Nelson, Ryne",77.8,CU,Curveball
2024,"Sims, Lucas",90.9,FC,Cutter
2024,"Lowder, Rhett",85,SL,Slider
2024,"Tonkin, Michael",80.7,ST,Sweeper
2024,"Fleming, Josh",87.2,FC,Cutter
2024,"Lowder, Rhett",93.5,FF,4-Seam Fastball
2024,"Bellozo, Valente",73.7,CU,Curveball
2024,"Hamilton, Ian",96.4,FF,4-Seam Fastball
2024,"Law, Derek",94.7,SI,Sinker
2024,"Howard, Spencer",85.3,SL,Slider
2024,"Megill, Tylor",94.6,SI,Sinker
2024,"Kelly, Merrill",85.6,SL,Slider
2024,"Lynch IV, Daniel",84.7,CH,Changeup
2024,"Mize, Casey",79.6,CU,Curveball
2024,"Akin, Keegan",85.6,CH,Changeup
2024,"Kelly, Joe",98.1,FF,4-Seam Fastball
2024,"Rodríguez, Manuel",96.7,FF,4-Seam Fastball
2024,"Williams, Trevor",87.7,SI,Sinker
2024,"Schwellenbach, Spencer",95.1,SI,Sinker
2024,"Dubin, Shawn",81.4,CU,Curveball
2024,"Dubin, Shawn",89,FC,Cutter
2024,"Koenig, Jared",81.1,CU,Curveball
2024,"Skenes, Paul",86.6,SL,Slider
2024,"Barlow, Scott",91.1,SI,Sinker
2024,"Anderson, Justin",94.8,SI,Sinker
2024,"Ramírez, Yohan",94.8,FF,4-Seam Fastball
2024,"Cano, Yennier",87.1,SL,Slider
2024,"Suarez, José",85,SL,Slider
2024,"Funderburk, Kody",93.3,SI,Sinker
2024,"Anderson, Nick",94.6,FF,4-Seam Fastball
2024,"Feltner, Ryan",82.7,ST,Sweeper
2024,"Luzardo, Jesús",94.9,SI,Sinker
2024,"Martinez, Nick",84.9,SL,Slider
2024,"Lorenzen, Michael",82,ST,Sweeper
2024,"Kittredge, Andrew",94,FF,4-Seam Fastball
2024,"Ryan, Joe",92.9,SI,Sinker
2024,"Sandoval, Patrick",76.3,CU,Curveball
2024,"Gonzales, Marco",85.7,FC,Cutter
2024,"Honeywell, Brent",86,SL,Slider
2024,"Bowman, Matt",82.7,ST,Sweeper
2024,"Herrin, Tim",93.9,SI,Sinker
2024,"Lowder, Rhett",92.3,SI,Sinker
2024,"Alexander, Scott",82.7,SL,Slider
2024,"Toussaint, Touki",75.6,CU,Curveball
2024,"Buttó, José",82.7,ST,Sweeper
2024,"Lynn, Lance",84.8,CH,Changeup
2024,"Swanson, Erik",86.8,SL,Slider
2024,"Lynn, Lance",80.4,CU,Curveball
2024,"Dubin, Shawn",88.3,CH,Changeup
2024,"Wesneski, Hayden",93.5,SI,Sinker
2024,"Littell, Zack",79.5,ST,Sweeper
2024,"Bielak, Brandon",92.1,SI,Sinker
2024,"Roycroft, Chris",83.8,ST,Sweeper
2024,"Kopech, Michael",87.1,SL,Slider
2024,"Jarvis, Bryce",89.6,FC,Cutter
2024,"Jones, Jared",89.9,CH,Changeup
2024,"Santillan, Tony",87.1,SL,Slider
2024,"Pepiot, Ryan",91.6,FC,Cutter
2024,"Blach, Ty",79.2,CU,Curveball
2024,"Fernandez, Ryan",90.1,FC,Cutter
2024,"Henry, Tommy",83.7,CH,Changeup
2024,"Cabrera, Génesis",78.9,CU,Curveball
2024,"Baz, Shane",88.1,CH,Changeup
2024,"Musgrove, Joe",87.1,CH,Changeup
2024,"Blackburn, Paul",79.5,CU,Curveball
2024,"Leclerc, José",88.2,CH,Changeup
2024,"Kuhl, Chad",87.4,CH,Changeup
2024,"Suarez, Robert",91.1,CH,Changeup
2024,"Martinez, Seth",84.7,CH,Changeup
2024,"Blalock, Bradley",85.2,SL,Slider
2024,"Pearson, Nate",80.9,CU,Curveball
2024,"Henry, Tommy",90.4,SI,Sinker
2024,"Hjelle, Sean",92.1,FC,Cutter
2024,"Garrett, Reed",96.3,SI,Sinker
2024,"Bird, Jake",81.7,CU,Curveball
2024,"Kochanowicz, Jack",85.4,SL,Slider
2024,"García, Yimi",84.2,CU,Curveball
2024,"Daniel, Davis",81.8,SL,Slider
2024,"Montero, Keider",94.1,SI,Sinker
2024,"Hoffman, Jeff",90.5,FS,Split-Finger
2024,"Kopech, Michael",91.2,FC,Cutter
2024,"Kelly, Joe",90.1,SL,Slider
2024,"Treinen, Blake",90.8,FC,Cutter
2024,"Smith, Cade",82.1,ST,Sweeper
2024,"Sands, Cole",94.6,SI,Sinker
2024,"Winn, Keaton",87.9,SL,Slider
2024,"Priester, Quinn",80.6,CU,Curveball
2024,"Woodford, Jake",88.6,FC,Cutter
2024,"Carrasco, Carlos",80.4,CU,Curveball
2024,"Stripling, Ross",76.3,CU,Curveball
2024,"Suarez, José",78.7,ST,Sweeper
2024,"Cano, Yennier",96.5,FF,4-Seam Fastball
2024,"Matthews, Zebby",90.9,FC,Cutter
2024,"Bielak, Brandon",91.9,FF,4-Seam Fastball
2024,"Gordon, Tanner",83.9,CH,Changeup
2024,"Strahm, Matt",88.5,FC,Cutter
2024,"Povich, Cade",91.5,SI,Sinker
2024,"Buehler, Walker",82.6,ST,Sweeper
2024,"Boyd, Matthew",79.5,SL,Slider
2024,"Bradish, Kyle",84.1,CU,Curveball
2024,"Gray, Jon",88.7,CH,Changeup
2024,"Cecconi, Slade",75.3,CU,Curveball
2024,"Elder, Bryce",85.2,CH,Changeup
2024,"Vest, Will",89,CH,Changeup
2024,"Skenes, Paul",87.3,CH,Changeup
2024,"Springs, Jeffrey",82.9,SL,Slider
2024,"Bellozo, Valente",77.7,ST,Sweeper
2024,"Stone, Gavin",92.3,FC,Cutter
2024,"Contreras, Roansy",89,CH,Changeup
2024,"Mlodzinski, Carmen",84.9,ST,Sweeper
2024,"Contreras, Roansy",94.5,SI,Sinker
2024,"Hoffman, Jeff",96.5,SI,Sinker
2024,"Snider, Collin",89.6,FC,Cutter
2024,"Olson, Reese",79,CU,Curveball
2024,"Paxton, James",82.6,CH,Changeup
2024,"Otañez, Michel",97.4,SI,Sinker
2024,"Phillips, Tyler",92.7,FF,4-Seam Fastball
2024,"Turnbull, Spencer",93.2,SI,Sinker
2024,"Wicks, Jordan",91.7,SI,Sinker
2024,"Hall, DL",84.6,SL,Slider
2024,"Thorpe, Drew",81.6,SL,Slider
2024,"Ottavino, Adam",87.8,FC,Cutter
2024,"Priester, Quinn",93.1,FF,4-Seam Fastball
2024,"García, Luis",82.8,SL,Slider
2024,"Lambert, Peter",81.3,SV,Slurve
2024,"Medina, Luis",95.8,SI,Sinker
2024,"Ramírez, Yohan",81.5,CU,Curveball
2024,"Thornton, Trent",94.8,SI,Sinker
2024,"Pressly, Ryan",89.5,CH,Changeup
2024,"Pop, Zach",86.2,SL,Slider
2024,"Cantillo, Joey",76.2,CU,Curveball
2024,"Elder, Bryce",91.5,FF,4-Seam Fastball
2024,"Steele, Justin",91.5,SI,Sinker
2024,"Ferguson, Tyler",91,FC,Cutter
2024,"Oller, Adam",81.5,CU,Curveball
2024,"Strickland, Hunter",92.7,SI,Sinker
2024,"Hancock, Emerson",82.9,SL,Slider
2024,"Hicks, Jordan",95.3,FF,4-Seam Fastball
2024,"López, Jorge",83,CU,Curveball
2024,"Ginkel, Kevin",94.4,SI,Sinker
2024,"Soto, Gregory",98,FF,4-Seam Fastball
2024,"Megill, Tylor",78.1,CU,Curveball
2024,"Lee, Dylan",85.7,CH,Changeup
